Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 127N, Sample, n/a, SFug_M1	Abundances Count: F5: 127N, Sample, n/a, SFug_M1	Modifications
X2JEN5	Uncharacterized protein, isoform H	30.54	5	8	3	7777.1667	2	
X2JKC1	Lipid storage droplet-2, isoform E	35.52	10	28	0	3214.7699599999996	2	
O76932	Serine/threonine-protein phosphatase 4 catalytic subunit	6.51	2	2	0	2356.9192	1	
P10674	Fasciclin-1	43.71	29	142	1	746.95166	1	
Q08605	Transcription activator GAGA	6.37	3	3	0	4720.83663	2	
Q9V3H8	NTF2-related export protein	12.03	2	2	1	4854.8444	2	
Q9V7Y2	Sphingosine-1-phosphate lyase	4.77	3	3	3	3099.9905	2	
Q9VES1	ADP-ribosylation factor-like protein 6-interacting protein 1	4.06	1	1	0	4622.1416	1	
Q9VK68	PITH domain-containing protein CG6153	7.11	2	4	0	2891.13207	2	
Q9VLL3	A-kinase anchor protein 200	22.18	13	38	1	2292.868	1	
Q9VPD2	Cytosolic Fe-S cluster assembly factor Nubp2 homolog	6.15	2	3	2	2241.93	1	
Q9VVW5	Dual specificity protein phosphatase Mpk3	4.62	2	3	0	5327.069299999999	2	
Q9VWS2	Nucleoporin Nup35	6.65	3	4	3	15753.346300000001	2	
Q9W568	Protein halfway	5.56	3	4	0	474.87292	1	
Q9XZT1	Mediator of RNA polymerase II transcription subunit 18	9.68	2	2	1	377.92114	1	
Q9Y0Y6	Nuclear receptor-binding protein homolog	3.3	2	4	0	6722.6517	2	
A0A0B4JD15	Guanine nucleotide-binding protein subunit alpha	11.08	3	5	0	970.59753	1	
A0A0B4K7U4	Muscleblind, isoform H	2.42	2	4	0	17854.75732	3	
A0A0B4KEZ2	Nervy, isoform D	2.11	2	2	0	1050.88375	2	
A0A0B4KFK9	Canoe, isoform F	1.69	3	5	0	3801.9733	3	
A0A0B4KGN2	MICOS complex subunit MIC60	45.84	36	139	1	580777.6	1	
A0A0B4LGY0	Uncoordinated 115a, isoform H	26.04	20	57	1	12251.433	1	
A0ACD4DAB9	Bruchpilot, isoform R	51.29	108	368	0	12792.723399999999	3	
A1Z7M0	Space blanket	5.71	2	4	2	7225.1768	4	
A8JNQ4	RNA-binding Fox protein 1, isoform I	2.39	2	6	0	21689.39932	5	
B5RJS0	IP20241p	2.69	3	3	0	1669.7833	1	
E1JJM0	FI20063p1	14.83	10	14	0	52705.9384	10	
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	5.9	2	3	1	1265.55108	2	
M9PEX2	Uncharacterized protein, isoform D	25.93	10	33	1	8599.0674	4	
M9PHI0	Hyperkinetic, isoform M	2.03	2	3	0	5948.0866	2	
Q0E8R1	FI07211p	29.47	10	55	0	6225.2582999999995	2	
Q6NLA3	V-type proton ATPase subunit a	7.98	8	19	0	59974.037599999996	16	
Q7JWH6	RE61424p	6.99	2	3	2	4004.3774	1	
Q7JZJ3	Cuticular protein 56F	11.98	3	4	3	1059.44564	2	
Q7K1Q7	Ribosome assembly factor mrt4	9.77	3	5	3	37824.7861	5	
Q7K1W4	Epoxide hydrolase	4.06	2	2	2	572.1708	1	
Q7KVW1	RE73736p	4.94	3	4	0	9944.7662	4	
Q7PLV6	FI02158p	1.7	2	2	2	1285.6508	2	
Q8I062	GH23305p	80.95	19	194	1	4247.0425	1	
Q8I937	Ribosome biogenesis regulatory protein	5.16	2	3	2	5646.77283	2	
Q9I7N2	Nucleoporin NUP42	4.27	2	3	0	2436.5084500000003	2	
Q9V3T2	Mitochondrial 2-oxodicarboxylate carrier	7.52	2	3	1	4931.45934	2	
Q9VCS2	Short-chain dehydrogenase/reductase 3	2.49	1	3	1	9038.443	1	
Q9VKC1	IP16805p	2.72	1	1	1	8035.877	1	
Q9VPY2	Phospholipase A2 activator protein, isoform A	3.43	3	4	3	1347.45304	2	
Q9VSE8	UDP-glucuronic acid decarboxylase 1	5.9	3	4	3	3421.89724	3	
Q9VTE1	Immediate early response 3-interacting protein 1	16.25	1	1	1	445.74905	1	
Q9VTW6	U6 snRNA-associated Sm-like protein LSm2	14.74	2	3	2	5487.51954	2	
Q9VTY1	LD40136p	5.69	2	3	2	456.31152	1	
Q9VVU6	Pre-mRNA-processing factor 6	2.15	2	2	2	356.98688	1	
Q9VYI2	BRMS1 transcriptional repressor	6.18	2	2	2	823.80414	1	
Q9W2N5	GH10162p	3.47	2	4	2	2653.8354	1	
Q9W362	La-related protein 7	1.51	1	2	1	5166.4305	2	
Q9W525	LD08195p	3.8	2	4	1	1949.6996	2	
P0C919	Molybdopterin synthase sulfur carrier subunit	31.11	3	5	3	8039.719660000001	4	
Q24314	Vacuolar protein sorting-associated protein 18 homolog	2.69	3	3	3	1855.7297	1	
Q9VI58	Terminal uridylyltransferase Tailor	3.39	2	2	0	5584.0557	1	
Q9XYN7	Proteasome subunit beta type-3	4.88	1	2	1	12248.9201	2	
A0A0B4JCU7	Matrix metalloproteinase 1, isoform E	5.17	3	3	0	1585.9048	1	
A0A0B4LHR2	Uncharacterized protein, isoform F	10.31	8	12	0	2146.0254	1	
A0A6M3Q6Z1	Stambha A, isoform F	1.2	1	1	0	734.0467	1	
A8E6R2	Alanine--glyoxylate aminotransferase 2, mitochondrial	1.54	1	1	0	1677.6127	1	
B7YZX9	Uncharacterized protein, isoform B	11.92	2	7	0	36301.71127	6	
E1JJ83	Os-C, isoform B	7.19	1	4	0	618.54767	1	
M9PCB7	Trailer hitch, isoform G	20.37	10	32	0	39035.00252	18	
M9PG97	Female sterile (2) ltoPP43, isoform C	2.97	1	2	0	2759.6098	2	
O46231	FI18705p1	66.21	20	67	1	8092.6443	2	
Q6IDE2	GH07226p	2.0	1	1	1	5217.246	1	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	3	1	22943.4322	2	
Q86BB4	Transforming acidic coiled-coil protein, isoform E	39.18	10	23	1	2031.13953	2	
Q8IQ80	GH06117p	1.41	1	3	0	815.7412	1	
Q9VD61	Sulfhydryl oxidase	4.89	3	3	3	4761.1205	3	
Q9VJG2	RRM domain-containing protein	5.75	3	3	3	4509.37364	2	
Q9W5C1	RE02292p	1.13	1	1	1	1699.6558	1	
X2J8M7	Supervillin, isoform AD	4.69	15	20	0	401.54016	1	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	2.91	2	3	0	3474.07984	2	
Q7KNS3	Lissencephaly-1 homolog	4.14	2	2	0	2277.2449	1	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	12.31	2	3	2	11790.7136	2	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	14.65	2	5	0	16781.1092	4	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	4	1	12503.4912	2	
B7Z0L1	Fasciclin 1, isoform E	45.35	29	143	0	4036062.56244	120	
E1JH70	Kank, isoform E	1.18	1	1	0	483.5344	1	
M9NFP1	Jim, isoform E	1.94	2	2	0	3626.72285	2	
Q7K231	RING-type E3 ubiquitin transferase	1.93	1	1	1	1907.9215	1	
Q7YZ93	Uncharacterized protein, isoform B	3.14	2	3	0	4264.801	1	
Q8IQH6	Nebulosa, isoform A	2.12	1	1	0	423.76627	1	
Q9VAI2	ADAM10 endopeptidase	1.76	3	3	1	1882.07935	3	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	27074.04175	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	5.2	1	1	1	1877.0686	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	3	2	33483.039000000004	3	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	95072.496	2	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	3	2	4546.216	3	
Q9VZF0	LD44732p	3.61	1	1	1	821.33563	1	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	3640.7405	1	
Q9W249	IP21806p	4.27	2	3	2	2474.1807	1	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	1.97	3	5	0	6237.1831	4	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	3	0	18180.944499999998	2	
A0A0B4K7M9	DnaJ homolog l(2)tid, mitochondrial	22.76	10	14	1	324.3394	1	
A0A0B4KHR2	BRCA1-associated protein	1.25	1	1	0	2776.3145	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	27.5	14	33	0	40420.73287	3	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	12.96	13	19	0	8833.054	1	
M9PG37	Cytoplasmic linker protein 190, isoform R	22.3	36	84	1	718.3249	1	
Q4QPR8	GEO10187p1	19.51	2	2	2	1498.5476	1	
Q7KB18	Epoxide hydrolase	6.91	2	3	1	982.58777	1	
Q9VAS9	APC-like, isoform A	1.2	3	3	1	631.7481	1	
Q9VV37	GEO13385p1	10.1	1	7	1	122356.73962	3	
Q9VVX6	BET1 homolog	6.84	1	1	1	7727.1875	1	
Q9W152	RH33060p	5.63	1	2	1	951.3872	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	2	1	2685.0361	1	
Q9W4M9	tRNA (cytosine(34)-C(5))-methyltransferase	3.49	3	3	3	1780.803	1	
A0A0B4K7H1	Hulk, isoform M	10.65	12	16	0	2340.509	1	
B7Z058	Rho GTPase activating protein at 71E, isoform D	3.09	2	2	0	2021.5017	2	
Q0KHU0	Myosin 10A, isoform D	1.59	3	3	0	1195.69764	2	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	1.75	1	2	1	17164.317	2	
Q9VB09	IP04131p	12.1	2	3	2	7771.752469999999	3	
Q9VHN8	LD37279p	1.54	1	1	1	8684.615	1	
Q9VIT5	ascorbate ferrireductase (transmembrane)	3.72	1	3	0	7978.193499999999	2	
Q9W1X6	GH06673p	2.78	1	1	1	315.6103	1	
Q9W5E7	LP07417p	11.4	1	1	1	577.9665	1	
P17917	DNA sliding clamp PCNA	3.08	1	1	1	654.489	1	
Q9VMP9	Glucosamine-6-phosphate deaminase	16.12	5	11	0	53842.4918	8	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	15.59	4	5	0	840.2923	1	
A1ZAU6	FI05912p	3.24	2	2	1	361.5099	1	
Q0KI97	Protein FMC1 homolog	6.93	1	2	1	8374.8979	2	
Q7K3Z8	GH01208p	2.35	1	2	1	3275.00187	2	
Q9VAN8	FI15955p1	6.08	2	2	2	4402.354	1	
Q9VP66	Uncharacterized protein, isoform L	16.18	8	10	1	2401.6851	2	
Q9VT55	Uncharacterized protein, isoform N	5.45	7	13	0	11621.7686	2	
Q9VV55	GH08429p	3.98	2	3	2	2322.742	1	
Q9W542	LD07342p	1.12	1	1	1	432.2037	1	
Q9W543	Rabconnectin-3B, isoform A	1.18	2	2	2	2004.6573	1	
Q7JZM8	Large ribosomal subunit protein mL41	6.63	1	1	1	13649.697	1	
Q9VTT0	Semaphorin 5c	0.91	1	2	1	7123.7844000000005	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	5.48	1	3	1	7840.8993	3	
A0A0B4LF27	Uncharacterized protein, isoform C	9.34	5	9	0	12546.0923	3	
Q9VXD7	GH04692p	5.61	2	3	2	913.9575	1	
Q9W3S4	LD46272p	5.26	2	3	2	1477.59967	3	
A8JQX3	Nocturnin	3.58	2	2	2	723.8391	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	1.09	1	2	0	852.7957799999999	2	
B7Z0Z7	Venom dipeptidyl peptidase 4	6.6	7	9	0	4899.79343	5	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.85	1	1	0	2495.3298	1	
O76857	BCL7-like	13.64	2	3	2	948.3972	1	
Q7JY89	RE35124p	25.0	2	5	2	3037.41366	2	
Q8IML5	V-type proton ATPase subunit a	8.28	8	17	0	593.2914	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	4	2	3362.84145	3	
A8JUP7	Serine protease Hayan	2.67	2	3	2	9017.802	3	
P07664	Serendipity locus protein delta	4.16	2	3	2	10048.567299999999	3	
Q9VGP0	D-aminoacyl-tRNA deacylase	8.86	2	4	2	3945.6857	2	
L0MPR2	Unc-13, isoform F	0.85	2	2	0	931.8494	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	8	0	12189.50227	6	
Q8IQU7	825-Oak	17.05	2	3	0	9919.3163	2	
Q9VGM4	LD28119p	3.82	1	1	1	520.0771	1	
M9MRD1	Muscle-specific protein 300 kDa	3.4	44	55	0	52465.69339	23	
P11996	Larval serum protein 1 beta chain	1.77	2	2	0	780.70233	1	
Q9V3J8	Protein will die slowly	3.88	1	2	0	4384.14336	2	
Q7K0D3	CG12909 protein	6.76	2	3	2	6565.49077	3	
Q9VF73	FI17904p1	2.24	2	2	0	375.26993	1	
Q9VSK1	GH09510p	1.06	1	1	1	4798.6714	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	1	1	12765.144	1	
Q9V6Q2	Histone H3-like centromeric protein cid	8.89	2	3	2	375.0841	1	
A0A0B4KGQ7	Uncharacterized protein, isoform D	6.51	2	5	0	2981.98473	3	
A4V134	calcium/calmodulin-dependent protein kinase	31.24	15	34	1	2668.3855	1	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.53	14	20	0	41481.29368	14	
Q8I0P8	Cuticular protein 65Av	10.81	1	4	1	2836.7351	2	
Q8SXC0	GH10306p	2.86	1	2	1	4002.9912000000004	2	
Q9VQT5	FI01556p	13.92	1	4	1	1363.4856	2	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	3.53	2	3	2	4707.96013	3	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	3	2	19185.0868	3	
Q9VT02	Chitin-binding type-2 domain-containing protein	6.36	1	1	1	4763.893	1	
P45884	Attacin-A	5.36	1	1	0	3097.713	1	
A8JNC7	Dpr-interacting protein delta, isoform D	4.26	2	3	0	1326.27881	2	
Q9VI70	GPN-loop GTPase 3	7.77	2	3	2	7444.0318	2	
Q9VV27	MIP11526p	7.63	1	1	1	6502.338	1	
O76324	Discs overgrown protein kinase	7.95	2	3	0	1653.1136999999999	2	
Q8MUJ1	Tumor necrosis factor family member eiger	1.93	1	1	1	2134.7378	1	
O18680	5-aminolevulinate synthase	3.34	2	2	2	1695.37	1	
Q29QE1	GH15984p	0.57	1	2	0	6246.8932	2	
A0A0B4LGV1	ER membrane protein complex subunit 1	0.77	1	1	0	1505.0679	1	
A1ZAX7	Uncharacterized protein	6.35	1	2	1	3750.4964	2	
Q9VAW3	glutamine--fructose-6-phosphate transaminase (isomerizing)	1.32	1	1	1	475.8606	1	
Q9VEQ0	Xylulose kinase	1.99	1	2	1	541.4744	1	
Q9W2Y4	RNA-binding protein NOB1	5.08	2	2	2	129461.67385	2	
Q94900	Glutamate-gated chloride channel	1.97	1	2	0	13911.10676	2	
A0A0B4KI11	Uncharacterized protein, isoform E	2.85	2	3	0	4253.37216	3	
A0A6M3Q6V5	poly(A)-specific ribonuclease	2.64	1	2	0	8540.477	2	
E1JGY7	Hulk, isoform G	10.66	12	17	1	441.43503	1	
Q2PDU0	GEO11169p1	9.84	1	2	1	6122.7604	2	
Q9VF46	GH25158p	7.34	2	7	2	28955.25885	7	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	2	1	10086.595	2	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	6.4	2	2	2	6483.06785	2	
Q9VYX7	Peptidoglycan-recognition protein SA	9.85	2	2	0	3021.8574	2	
A8JNU1	adenylate cyclase	1.02	1	3	0	1126.6733	2	
Q7KVR7	AP-1 complex subunit gamma	1.02	1	1	0	641.672	1	
Q9W2E3	Negative cofactor 2alpha	5.57	2	4	2	5473.0244	2	
Q7JW46	RE25483p	9.0	1	1	0	11053.195	1	
Q7K010	Tetraspanin	8.64	2	4	2	5102.97736	4	
Q9VUR4	FI11905p	19.75	6	14	1	2841.6921	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	5.81	1	1	1	851.4119	1	
A0A0B4LGA2	RRM domain-containing protein	4.67	2	3	2	2607.7485	2	
A8DYU1	GRAM domain containing 1B, isoform D	1.32	2	3	0	2984.2576	2	
Q9VLR2	Cytidine deaminase	9.41	2	3	2	9411.0405	3	
P52656	Transcription initiation factor IIA subunit 2	8.49	1	2	1	1455.87346	2	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	4.78	1	1	0	3612.4514	1	
A8JNV2	Uncharacterized protein	10.71	1	3	1	4884.5761	2	
Q9VDD0	Protein-lysine N-trimethyltransferase SMYD5	3.31	1	1	1	723.639	1	
Q9VRX7	LD29573p	1.32	1	1	1	2276.9888	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	5.38	2	2	0	12078.8588	2	
A1Z7M8	Angiotensin-converting enzyme	2.79	2	2	1	2407.4011	2	
O46099	EG:8D8.2 protein	0.63	1	1	1	879.51697	1	
Q7JZZ3	RE03883p	6.99	2	3	2	25492.900800000003	3	
Q8SWU4	RE25571p	17.08	5	12	1	4300.1846	1	
Q9VRA0	Migration and invasion enhancer 1	23.16	2	3	2	18840.3934	2	
O16043	Anon1A4	9.84	2	3	2	3224.27466	3	
Q9VEP0	Regulatory protein zeste	2.17	1	1	1	1997.9803	1	
Q8SXW3	GV1, isoform B	13.33	2	5	0	16895.3212	4	
Q8IRN0	FI06485p	3.21	1	2	1	2396.42325	2	
Q9VHS6	Copper transport protein	6.32	2	3	2	357.22208	1	
D8FT19	MIP22288p	4.05	2	3	0	8657.8995	2	
Q9V5Q4	Pre-mRNA-splicing factor Syf2	5.75	1	2	1	3582.4346	2	
Q9VAD6	Conserved oligomeric Golgi complex subunit 7	3.23	2	2	2	3080.054	1	
Q8SYJ9	Threonylcarbamoyl-AMP synthase	3.23	1	2	1	846.20123	1	
Q8ML92	Protein aveugle	10.38	1	1	1	409.68564	1	
Q9VEK6	Leucine-rich repeat protein soc-2 homolog	4.99	2	2	0	2449.0847	1	
Q8MLR7	phosphatidylinositol-3,5-bisphosphate 3-phosphatase	1.18	1	1	0	400.15198	1	
Q9VT15	GH14734p	8.33	2	4	2	3330.03245	2	
A1A750	GEO11067p1	6.93	1	1	1	6350.823	1	
Q9VF83	LD33178p	4.33	2	4	2	8036.38555	4	
X2JCX4	Uncharacterized protein, isoform A	33.33	2	4	2	21609.5252	3	
Q9W590	Large subunit GTPase 1 homolog	1.49	1	1	0	355.86124	1	
A0A0B4KEC3	D4, isoform D	4.23	2	2	0	2181.6453	1	
Q9VWA7	Golden goal	0.79	1	3	1	11267.9	1	
M9PCK0	Decima, isoform D	9.87	2	3	0	7442.78996	2	
Q9VUQ8	DCN1-like protein 1	10.42	2	2	0	19163.4003	2	
Q9VPA9	LD24894p	1.45	1	2	1	3116.46046	2	
Q9VTG8	Ig-like domain-containing protein	14.37	2	2	2	6642.8595000000005	2	
Q8IN81	Sex determination protein fruitless	1.47	1	1	0	546.32697	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	6.67	1	2	1	4480.9106	2	
Q9VT51	Insulin-like peptide 2	19.71	2	3	2	4128.64356	3	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	1296.0820800000001	2	
Q7KV26	Kinase	1.45	1	1	0	1619.6125	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.95	1	1	1	4045.7734	1	
A0A0B4JCY1	Anoctamin	0.82	1	1	0	21467.002	1	
M9PBB3	Uncharacterized protein, isoform D	2.35	1	1	0	657.78424	1	
Q7K4Y8	GH22690p	3.14	2	2	2	498.0674	1	
Q9VCQ7	LD40758p	2.61	2	3	2	1298.8092299999998	2	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	2499.0605	1	
Q9VDL4	LP04613p	2.72	1	3	1	2111.86813	3	
Q9VS55	CTCF	2.2	2	3	2	885.42896	1	
Q9W1Q4	Uncharacterized protein, isoform D	16.57	4	24	1	376.36487	1	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	4	0	4048.4050700000003	4	
Q7K4X4	GH24095p	2.0	1	1	1	530.6293	1	
Q9VJ06	LD05576p	4.55	1	1	1	400.9553	1	
Q9VGE8	Tachykinins	2.42	1	2	0	6736.708	1	
Q29QQ9	Ribosomal RNA-processing protein 42	3.38	1	1	1	1850.1135	1	
P42282	Protein tramtrack, alpha isoform	2.21	2	3	0	6740.216	2	
Q7YU81	Protein charlatan	0.66	1	2	0	4497.507439999999	2	
Q9VHV3	FI02011p	1.5	1	1	1	2683.7178	1	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	579.77295	1	
Q9VE11	UPF0488 protein CG14286	10.0	2	3	2	2549.40363	3	
Q7K8Y3	IP16419p	17.86	7	17	0	24356.2574	10	
Q8STG9	DSec61alpha	4.2	2	3	2	1118.0206	2	
P22812	Protein Tube	3.9	2	2	2	2760.63204	2	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	2321.5112	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	7211.3623	1	
Q9VZX8	AT02196p	2.89	1	1	1	592.72406	1	
Q9W0M0	Dodecenoyl-CoA delta-isomerase	6.49	2	2	2	3626.47786	2	
Q8T088	WD repeat-containing protein 55 homolog	1.81	1	1	1	3684.059	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	3.9	1	2	0	8553.2449	2	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	3431.551	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	2	0	809.54193	1	
Q9W3F7	Mitoguardin	4.19	2	3	2	339.18732	1	
A1Z814	Oxysterol-binding protein	1.02	1	1	0	3048.113	1	
Q9W4F9	IP01388p	3.65	2	3	0	881.747	1	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	1.77	1	1	0	2163.0454	1	
Q7KMJ6	RNA-binding protein spenito	1.13	1	1	1	551.2951	1	
A0A0B4LHE6	Orcokinin, isoform B	12.6	2	2	2	1753.9764	1	
A1ZAX6	FI02012p	1.2	1	1	0	427.01617	1	
F0JAQ9	MIP27169p	5.85	2	3	0	654.27277	1	
P18289	Transcription factor Jra	3.11	1	1	0	5014.5586	1	
Q9VMX1	KIF-binding protein	2.83	2	2	2	5349.9272	1	
Q7K0F7	Carbonyl reductase, isoform A	4.51	2	3	2	5034.1025	3	
Q9VR55	LD29159p	8.71	1	3	1	3871.0917	2	
Q9VHH7	Adenosine deaminase-like protein	2.37	1	1	1	524.5477	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	4.42	1	1	0	1855.2506	1	
P54194	General odorant-binding protein 84a	4.57	1	1	1	484.50214	1	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	685.0332	1	
Q95RQ8	Zinc finger protein pita	2.34	2	6	2	16995.42494	6	
Q8IR92	Uncharacterized protein, isoform A	8.58	7	12	0	570.5834	1	
Q7KVT8	Orion, isoform B	3.1	2	2	0	937.2637	1	
Q9VV26	GEO12049p1	6.84	1	4	1	24087.4151	4	
A0A0B4KEG0	NAD kinase 2, mitochondrial	2.18	1	1	0	332.44806	1	
Q9VPU0	RCC1-like domain-containing protein	2.2	1	1	1	314.59857	1	
A1Z971	Uncharacterized protein, isoform A	1.0	1	1	1	629.0948	1	
Q24192	Ras-like GTP-binding protein RhoL	7.89	2	4	0	16231.8377	3	
Q8MKL1	UPF0598 protein CG30010	4.79	1	1	0	2692.5693	1	
Q9W3C8	Carbonic anhydrase 3, isoform A	4.4	1	2	1	533.0433	1	
M9PGK3	Uncharacterized protein, isoform I	1.54	2	3	0	1797.1528	2	
A1Z8Q0	Tweedlebeta	6.06	1	1	1	4237.124	1	
A1ZAG3	Protein G12	8.33	1	2	1	1153.7604	1	
Q9W452	Peptidase S1 domain-containing protein	2.61	1	1	1	6794.732	1	
Q9Y166	BcDNA.GH02431	5.71	2	2	2	4948.98148	2	
Q7K1R6	LD46221p	7.98	2	3	2	740.95264	1	
A0A0B4JCQ5	phosphatidate phosphatase	5.24	6	8	0	16675.581599999998	5	
Q6IJE8	HDC15077	17.04	2	5	2	21918.92962	4	
A1Z782	PX domain-containing protein kinase-like protein	2.32	1	3	0	933.5564	1	
Q9VVI0	SD09427p	1.81	1	1	1	2181.1934	1	
A0A0B4KH70	Trivet, isoform F	4.22	2	2	0	4873.98	1	
E1JIN2	Beaten path IIb, isoform C	1.98	1	2	0	10309.9298	2	
Q9VYI6	Coenzyme Q8	1.21	1	1	1	4279.3174	1	
Q9VYX5	Transmembrane protein 242	5.48	1	1	1	423.00262	1	
Q9W494	Crossveinless	8.17	2	4	2	10037.712	2	
Q9VEI2	Uncharacterized protein	2.33	1	1	1	2570.7646	1	
A0A0B4KHB7	AP complex subunit sigma	10.53	2	3	0	4043.34513	2	
A0A0B4K6Y7	Polychaetoid, isoform O	2.59	6	7	0	13231.4009	5	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	65.12	25	150	0	345.1246	1	
Q9V437	Pre-mRNA-splicing factor 18	3.53	1	2	1	1985.4323	1	
Q95NH6	Attacin-C	6.64	2	2	2	1923.5471	1	
Q9VZR2	Drosomycin-like 5	34.78	2	2	1	15871.543	1	
Q8ST83	Polycomb protein PHO	2.31	1	1	1	437.61728	1	
Q8MRQ1	GH06222p	1.49	1	1	0	1670.8591	1	
Q9VKQ3	Ribosome biogenesis protein WDR12 homolog	2.14	1	1	0	472.81772	1	
Q9VPR6	Kinase	2.59	1	1	1	1611.2406	1	
Q7KRY6	Nucleosomal histone kinase 1	1.34	1	1	0	865.8737	1	
M9PEL6	Geranylgeranyl transferase type-1 subunit beta	3.99	2	3	0	4406.1251999999995	2	
Q9W0F9	Mitochondrial assembly of ribosomal large subunit protein 1	7.88	2	3	2	11356.8351	3	
Q9VMQ6	Cytochrome c oxidase assembly protein COX11, mitochondrial	4.15	1	2	1	1471.4616999999998	2	
E1JJS1	glutathione transferase	2.61	1	1	0	459.07916	1	
O18399	EG:152A3.5 protein (Fbgn0003116;pn protein)	3.95	2	2	2	2087.2221799999998	2	
M9PEU6	Uncharacterized protein, isoform F	2.38	2	2	0	680.6486	1	
Q9VC27	Nicastrin	1.15	1	1	0	2445.3992	1	
Q9VR56	tRNA (guanine(9)-N(1))-methyltransferase Trmt10A	3.13	1	1	1	507.86075	1	
Q9VSP9	Acyl-CoA binding protein 5	9.76	1	1	1	4760.943	1	
Q9TVQ5	Transcription elongation factor SPT4	13.79	2	4	2	1390.971	2	
E1JIS4	Uncharacterized protein	13.33	2	2	2	659.9249	1	
Q7K2B0	Ribosomal RNA-processing protein 8	6.15	2	2	2	5580.531	1	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	8.84	2	3	0	961.4330199999999	2	
A0A0B4LFW1	non-specific serine/threonine protein kinase	0.89	1	2	0	389.93555	1	
A0A0S0WIE7	Glutamate receptor IB, isoform D	0.81	1	2	0	3866.5116	2	
A8MPH9	Transcription factor kayak, isoforms D/sro	2.49	1	1	0	410.5609	1	
Q7K490	SD03973p	4.07	2	2	2	2701.3635	1	
Q7YTZ0	GH09436p	2.16	1	1	0	660.73663	1	
O76876	Protein sex-lethal	3.71	2	3	0	7747.4053	3	
Q7KSC4	Mitochondrial pyruvate carrier 1	8.41	1	1	0	48167.56	1	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	4.43	1	3	0	3000.1861000000004	2	
Q8IMK6	Uncharacterized protein	5.72	1	1	1	7217.665	1	
Q02936	Protein hedgehog	2.34	1	1	1	2655.0645	1	
Q6NN09	ATPase protein 9	5.07	1	11	1	184089.1192	9	
O76874	SD17974p	1.93	2	3	2	903.41461	2	
