Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 130C, Sample, n/a, ctrl_pool_1	Abundance: F5: 131, Sample, n/a, ctrl_pool_2	Modifications
Q9W3S4	LD46272p	3.11	1	1	1	6123.6157	4895.4316	
A8JQX3	Nocturnin	1.71	1	1	1	4877.509	4215.48	
Q9VCI5	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	5.49	1	2	1	89421.149	93616.76999999999	
A8JNM1	Formin 3, isoform B	0.58	1	1	0	444.09326	418.6592	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	1.09	1	1	0	1625.6495	2349.645	
B7Z0Z7	Venom dipeptidyl peptidase 4	6.9	6	7	0	66968.8242	81362.7015	
Q7JY89	RE35124p	15.0	1	1	1	6085.4204	5765.0015	
Q9VAN1	Reelin domain-containing protein	12.5	2	3	2	23860.5584	28931.605600000003	
A8JUP7	Serine protease Hayan	1.1	1	1	1	7315.6777	5500.409	
P07664	Serendipity locus protein delta	2.54	1	1	1	37349.094	28551.408	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	216057.692	512625.393	
Q9VGM4	LD28119p	2.94	1	1	1	3645.6855	3169.8025	
M9MRD1	Muscle-specific protein 300 kDa	1.44	17	17	0	36210.7269	49113.9539	
Q9VS38	Mediator of RNA polymerase II transcription subunit 4	7.36	2	2	2	33471.84	31890.922	
E1JJ37	Complexin, isoform W	65.47	9	67	1	8963.364	8571.9	
Q7K0D3	CG12909 protein	3.2	1	1	1	8590.6455	8444.2705	
Q962I2	small monomeric GTPase	50.76	8	21	1	6547.8594	6858.7207	
Q9VF73	FI17904p1	0.98	1	1	0	4634.124	4833.3306	
Q9VSK1	GH09510p	2.72	2	2	2	781.1314	1742.194	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	2	1	76636.512	81388.535	
A4V134	calcium/calmodulin-dependent protein kinase	33.99	19	42	1	24884.709	14345.298	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	6.1	7	7	0	108877.8864	86512.7515	
Q29R09	LD28546p	3.02	1	1	1	867.1053	682.3439	
Q6AWJ5	LP12324p	23.56	8	11	1	2854.4065	2220.7288	
Q8I0P8	Cuticular protein 65Av	10.81	1	2	1	3791.441	6261.906000000001	
Q9VQT5	FI01556p	13.92	1	3	1	58350.5672	104976.01900000001	
Q9W0A9	GM02612p	3.06	1	1	1	10834.674	9625.373	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	1.67	1	1	1	11182.568	17287.309	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	2	2	32937.918	36642.34	
Q9VKW3	Activator 1 subunit 5	8.13	3	3	3	6592.426	7621.896	
Q9VT02	Chitin-binding type-2 domain-containing protein	6.36	1	1	1	8961.471	13071.349	
Q9VV29	GEO12576p1	9.68	1	2	0	20674.12	25027.2605	
P45884	Attacin-A	5.36	1	1	0	11162.339	12521.153	
A8JNC7	Dpr-interacting protein delta, isoform D	1.92	1	1	0	1011.2149	1847.2035	
O61348	Bobby sox	3.51	2	2	2	2215.7385	3094.2469499999997	
Q8INE8	type I protein arginine methyltransferase	1.69	1	1	0	2435.1506	2853.9673	
Q9VI70	GPN-loop GTPase 3	3.18	1	1	1	16415.475	17735.887	
Q9VV27	MIP11526p	7.63	1	1	1	10922.765	11245.64	
A1ZAX7	Uncharacterized protein	6.35	1	2	1	50528.225	57300.113	
Q9VEQ0	Xylulose kinase	3.62	2	2	2	16355.929	17846.1023	
A0A6M3Q6V5	poly(A)-specific ribonuclease	6.16	2	2	0	35954.429000000004	44196.646	
M9PE05	Encore, isoform H	0.6	1	1	0	2553.365	3455.054	
Q2PDU0	GEO11169p1	9.84	1	2	1	15146.971300000001	14886.3146	
Q9VF46	GH25158p	4.13	1	2	1	10064.7816	10484.4783	
Q9VV95	Uncharacterized protein, isoform B	25.42	2	2	2	18321.6182	22064.291400000002	
Q9W4I1	Uncharacterized protein	1.26	1	1	1	10339.096	7230.8594	
Q9VC49	DNA-directed RNA polymerases I, II, and III subunit RPABC5	29.85	2	2	2	39413.824	45305.11	
A8JNU1	adenylate cyclase	1.78	2	3	0	8889.61584	10110.7019	
Q7KVR7	AP-1 complex subunit gamma	1.13	1	1	0	2813.2585	2448.6638	
Q9W2E3	Negative cofactor 2alpha	3.23	1	1	1	2312.4758	3325.2083	
Q7K010	Tetraspanin	3.64	1	1	1	5033.6045	5730.021	
Q9VUR4	FI11905p	18.81	5	8	1	9649.531	11868.467	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	5.81	1	1	1	0.0	371.72986	
Q9VLR2	Cytidine deaminase	5.29	1	1	1	12071.484	12505.387	
P52656	Transcription initiation factor IIA subunit 2	6.6	1	2	1	2735.9061	4075.0393000000004	
A8JNV2	Uncharacterized protein	10.71	1	2	1	10011.5659	9504.277	
Q9VDD0	Protein-lysine N-trimethyltransferase SMYD5	3.31	1	2	1	7112.0375	7992.305	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	4.93	1	1	0	14183.6045	19032.625	
Q8SWU4	RE25571p	17.3	6	13	1	61110.187999999995	17801.1024	
Q9VRA0	Migration and invasion enhancer 1	7.37	1	1	1	70893.54	78167.01	
P91943	Protein pangolin, isoforms A/H/I/S	1.46	1	1	0	1787.4066	2606.2952	
Q8T4E1	Putative GPI-anchor transamidase	3.1	1	1	1	1715.6193	1816.3995	
Q9VEP0	Regulatory protein zeste	5.59	2	2	2	8002.9925	10672.4619	
Q8SXW3	GV1, isoform B	4.44	1	1	0	28546.12	29692.715	
A1Z9M6	Vesicular inhibitory amino acid transporter	1.46	1	1	1	8991.787	14302.3545	
Q8IRN0	FI06485p	3.21	1	1	1	5994.1826	4786.864	
Q9VHS6	Copper transport protein	5.75	1	1	1	7031.2847	7801.3867	
Q9V5Q4	Pre-mRNA-splicing factor Syf2	12.83	2	2	2	10702.287	16209.976	
Q9VAD6	Conserved oligomeric Golgi complex subunit 7	1.75	1	1	1	782.08276	611.21216	
A0A0B4LIG1	Pre-mod(Mdg4)-C, isoform B	9.16	1	1	1	3443.3303	3289.784	
Q8ML92	Protein aveugle	7.55	1	1	1	8395.37	11675.238	
Q9VT15	GH14734p	8.33	2	2	2	29707.278000000002	39907.4	
Q9W2M8	Large ribosomal subunit protein mL54	7.58	1	1	1	8608.355	12737.892	
A1A750	GEO11067p1	6.93	1	1	1	8167.5537	9273.451	
Q9VF83	LD33178p	2.73	1	1	1	7295.9937	9336.221	
X2JCX4	Uncharacterized protein, isoform A	33.33	2	2	2	56710.716	60889.848999999995	
Q9V8I2	Ragulator complex protein LAMTOR2 homolog	7.2	1	1	1	25444.598	30514.82	
M9PCK0	Decima, isoform D	9.87	2	2	0	41913.996	36305.875	
Q9VPA9	LD24894p	1.45	1	1	1	10019.063	11085.192	
Q9VTG8	Ig-like domain-containing protein	8.98	1	1	1	3973.6267	4497.1016	
Q8IN81	Sex determination protein fruitless	1.36	1	1	0	415.4013	1755.4633	
Q9VT51	Insulin-like peptide 2	5.11	1	1	1	15442.215	13238.99	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.95	1	1	1	7323.836	7881.967	
Q02427	RNA-binding protein 1	14.58	2	4	1	87007.94	112226.766	
M9PBB3	Uncharacterized protein, isoform D	3.92	2	2	0	16935.5293	21274.635	
M9PD90	Discs large 5, isoform D	0.57	1	1	0	0.0	446.5947	
Q7K4Y8	GH22690p	1.65	1	1	1	2771.7388	3679.1833	
Q9VCQ7	LD40758p	1.61	1	1	1	872.7793	1814.2039	
Q9VD48	Bomanin bicipital 3, isoform A	15.31	1	1	1	6798.167	12028.281	
Q9VDL4	LP04613p	2.72	1	1	1	2968.0251	2579.0571	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	4	0	12771.227299999999	16763.6221	
Q7K4X4	GH24095p	2.0	1	1	1	6086.0967	3418.1262	
Q9VJ06	LD05576p	7.07	2	2	2	6145.1959	7747.67664	
Q9VGE8	Tachykinins	6.57	2	2	0	22220.9936	27018.545	
A0A0B4KFH9	Uncharacterized protein, isoform B	6.13	1	1	0	8397.724	6907.5317	
Q9W4K1	AP-3 complex subunit beta	0.86	1	1	1	402.36862	402.84006	
P42282	Protein tramtrack, alpha isoform	1.11	1	1	0	22898.72	27762.36	
Q8T9L5	Serine/threonine-protein kinase STK11	3.7	2	2	2	5803.3525	4277.315	
Q9VN42	Dorsal interacting protein 2	3.1	1	1	1	9388.338	14076.827	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	7.73	2	2	2	8389.2364	7909.96	
Q9V3A6	Ero1-like protein	1.45	1	1	1	8226.25	10428.604	
Q7KSP6	SET domain binding factor, isoform B	0.86	1	1	0	15880.616	18316.877	
Q0E8K5	AT10158p	4.1	1	1	0	849.54456	467.2771	
Q7K8Y3	IP16419p	14.29	5	6	0	74487.0711	81781.3268	
Q8STG9	DSec61alpha	1.89	1	1	1	17059.105	26305.418	
Q9V439	Mediator of RNA polymerase II transcription subunit 22	9.79	1	2	1	8467.502199999999	10174.5707	
P22812	Protein Tube	3.9	2	3	2	3973.991	4612.59905	
Q9VYX8	LD04844p	9.38	2	2	2	7998.3706	6120.253	
Q7JV39	GH01142p	5.05	1	2	1	12563.094000000001	17392.610999999997	
Q9VZX8	AT02196p	2.37	1	1	1	3604.4983	3566.5022	
Q8IN02	diphthine methyl ester synthase	8.9	2	2	2	28058.338	41653.676	
M9PF57	Uncharacterized protein, isoform M	4.69	6	9	0	9112.513	11765.801	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	2	0	1847.7299	2951.4084	
Q9W3F7	Mitoguardin	4.19	2	2	2	4486.8222	4342.2908	
Q9W4F9	IP01388p	1.92	1	1	0	12822.38	13580.72	
A0A0B4LHE6	Orcokinin, isoform B	12.6	2	2	2	6802.033899999999	8845.098800000002	
F0JAQ9	MIP27169p	5.85	2	4	0	2541.4218	1915.8008599999998	
P18289	Transcription factor Jra	3.11	1	1	0	9206.608	9677.362	
Q9VJ77	FI24106p1	3.28	2	2	0	16465.932099999998	19131.4067	
Q9VDN4	Uncharacterized protein, isoform A	4.68	2	2	1	7741.06624	7078.527	
Q9VR55	LD29159p	8.71	1	1	1	20665.78	20087.236	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	22.65	2	2	0	7599.767	11155.187	
Q95RQ8	Zinc finger protein pita	2.34	2	2	2	27024.581	26975.214	
Q8IR92	Uncharacterized protein, isoform A	7.51	7	8	0	2017.0002	1016.11926	
Q9W3U1	Actin-histidine N-methyltransferase	4.28	2	3	2	7754.6806	5427.69607	
A0A126GUV0	Juvenile hormone binding protein 5, isoform C	3.42	1	1	0	605.5362	1512.2482	
Q9VV26	GEO12049p1	6.84	1	1	1	20072.514	40033.73	
A0A0B4JD13	Snustorr, isoform D	1.18	1	1	0	3303.2456	4287.602	
A0A0B4KEG0	NAD kinase 2, mitochondrial	4.84	2	2	0	5299.833500000001	6265.6651999999995	
Q9VPU0	RCC1-like domain-containing protein	2.2	1	1	1	3797.4238	4564.6655	
Q24192	Ras-like GTP-binding protein RhoL	4.21	1	1	0	14153.828	17060.373	
Q8MKL1	UPF0598 protein CG30010	7.78	1	1	0	0.0	447.81738	
Q9W3C8	Carbonic anhydrase 3, isoform A	2.8	1	1	1	12463.66	13185.12	
Q9VH09	Glycine cleavage system P protein	1.73	2	2	2	14213.306	20643.716399999998	
Q9VW71	Fat-like cadherin-related tumor suppressor homolog	0.19	1	1	0	16016.419	20250.95	
A1Z8Q0	Tweedlebeta	6.06	1	1	1	24614.533	19381.994	
Q9Y166	BcDNA.GH02431	2.86	1	1	1	8653.368	7466.1255	
A0A0B4JCQ5	phosphatidate phosphatase	5.15	4	4	0	21671.6384	25638.7693	
Q6IJE8	HDC15077	17.04	2	3	2	63295.4667	81051.159	
A1Z782	PX domain-containing protein kinase-like protein	2.32	1	1	0	980.74146	1631.3813	
A0A0B4KH70	Trivet, isoform F	8.63	3	3	0	36608.3429	45523.357	
E1JIN2	Beaten path IIb, isoform C	4.95	2	2	0	2781.1108	3298.8315	
Q9VYI6	Coenzyme Q8	1.82	1	1	1	11442.925	11410.594	
Q9VYX5	Transmembrane protein 242	9.59	1	1	1	10520.382	13582.266	
Q9W494	Crossveinless	3.5	1	1	1	3398.8015	4696.742	
Q9VXX8	Large ribosomal subunit protein eL37A	20.43	2	2	0	41528.706999999995	43353.352	
Q7KN04	Spondin-1	2.1	1	1	1	4281.5454	3532.613	
Q9VEI2	Uncharacterized protein	2.33	1	1	1	3886.4321	4169.309	
A1Z8I0	Trafficking protein particle complex subunit 2-like protein	6.52	1	1	1	5954.461	5336.942	
A0A0B4K6Y7	Polychaetoid, isoform O	2.17	5	5	0	15323.09972	15433.632599999999	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	64.19	23	104	0	7496.7603	4034.6052	
Q8MRQ1	GH06222p	1.49	1	1	0	5973.8325	9475.709	
Q9VPR6	Kinase	3.56	1	1	1	3568.0579	3162.1272	
Q9W3R7	Autophagy protein 5	7.81	2	2	2	3891.4747399999997	3034.681	
E1JJS1	glutathione transferase	5.6	2	2	0	48307.102	54102.933000000005	
O18399	EG:152A3.5 protein (Fbgn0003116;pn protein)	1.98	1	1	1	4402.932	5817.108	
X2JAW9	Inwardly rectifying potassium channel 3, isoform C	5.85	1	1	1	4452.063	7952.685	
Q9VSP9	Acyl-CoA binding protein 5	10.98	1	1	1	753.5143	872.04395	
Q9TVQ5	Transcription elongation factor SPT4	7.76	1	1	1	3015.0078	3323.8296	
Q0E981	SNF-related serine/threonine-protein kinase	1.63	1	1	1	3635.8752	1968.3835	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	2.36	1	1	0	4946.773	4105.9478	
Q9VCC6	Luciferin 4-monooxygenase	1.84	1	1	1	3514.4727	3977.2358	
M9PDC4	Misexpression suppressor of ras 3, isoform B	5.69	1	1	0	3875.0662	5706.7974	
A8MPH9	Transcription factor kayak, isoforms D/sro	2.49	1	1	0	2153.135	2204.7046	
Q7KE33	Odorant binding protein c	9.4	1	2	1	63413.916	75389.301	
A0A0B4LG67	Uncharacterized protein, isoform E	2.22	1	1	0	815.90704	883.4024	
A1Z8N1	Trehalose transporter 1	1.05	1	1	1	2128.9478	1731.1313	
O76876	Protein sex-lethal	1.86	1	1	0	1681.2101	2541.8472	
Q7KSC4	Mitochondrial pyruvate carrier 1	8.41	1	1	0	21968.04	27200.297	
Q9VY55	FI09726p	8.08	1	1	1	1606.156	1624.2466	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	4.43	1	2	0	72290.68	76613.3	
Q8IMK6	Uncharacterized protein	5.72	1	1	1	1505.2083	879.36316	
Q02936	Protein hedgehog	2.34	1	1	1	18602.53	15625.598	
Q6NN09	ATPase protein 9	5.07	1	6	1	383806.236	189762.696	
O76874	SD17974p	1.14	1	1	1	3773.4265	3014.6877	
Q9W424	Splicing factor 3B subunit 4	2.59	1	1	1	780.8269	568.76306	
Q9VGL2	GM08392p	2.12	1	1	1	14427.799	18201.379	
Q9VAX9	MIP05919p	3.7	1	1	1	12418.583	15016.227	
A0A0C4DHB8	WD repeat-containing protein 44	1.01	1	1	0	2671.5535	2747.0403	
Q9VK20	LD18447p	2.81	1	1	1	15971.077	12573.907	
Q7KQM8	Uncharacterized protein, isoform D	3.08	1	1	0	6158.8765	7485.681	
Q9VU87	Vacuolar protein-sorting-associated protein 36	2.01	1	1	1	7567.8213	5616.9536	
Q7K209	deoxyribose-phosphate aldolase	2.88	1	1	1	7136.831	8006.648	
Q9VP25	Carboxylic ester hydrolase	1.61	1	1	1	8563.233	10521.279	
Q9VBK9	Protein FAM98B	2.42	1	1	1	0.0	400.66266	
Q9VZC8	GEO12024p1	6.16	1	1	1	11189.859	17631.945	
Q9VDY6	RNA polymerase II subunit M	2.45	1	1	1	1938.999	2163.0386	
M9PEX7	Leucine-rich repeat-containing protein 59	3.06	1	1	0	7971.155	11461.618	
Q9VM54	J domain-containing protein	3.9	1	1	1	1896.142	894.7107	
Q9VZE6	Ribosome biogenesis protein BRX1 homolog	2.51	1	1	1	4504.567	5829.0835	
Q7JV70	Activity-regulated cytoskeleton associated protein 2	3.63	1	1	1	2384.6135	3369.5059	
Q7JYV7	Adenylate kinase isoenzyme 6 homolog	4.57	1	1	1	4703.0986	4037.2058	
Q4AB30	GUK-holder, isoform C	1.25	1	1	0	2184.6072	2015.7621	
B7Z153	Dpr-interacting protein beta, isoform C	1.98	1	1	0	586.91266	830.0705	
Q9W123	Protein painting of fourth	2.22	1	1	0	3726.3293	3941.184	
Q9W2C9	Lysyl oxidase-like 2	1.57	1	1	1	27965.918	36164.848	
Q9VGZ2	FI06805p	3.86	1	1	1	6664.109	11619.829	
Q7JWS8	AT17867p	10.26	2	2	2	13457.717	23987.81	
Q7JY80	M-spondin, isoform A	2.33	1	1	1	560.44855	642.2968	
E1JHX0	MIP29328p	3.76	1	1	1	16144.463	20782.12	
D6W4V3	MIP19557p	4.74	1	1	0	2601.5093	2011.4731	
Q9W062	Microfibrillar-associated protein 1	2.3	1	1	1	1996.4689	2019.1951	
Q9VWS3	Rab11 interacting protein, isoform A	1.2	1	1	0	3763.2947	3973.902	
Q9V9R3	adenylate cyclase	0.6	1	1	1	4368.399	4867.2812	
Q9VE01	Probable cytochrome P450 12a5, mitochondrial	1.49	1	1	1	6883.9795	11661.275	
P39205	Molybdenum cofactor synthesis protein cinnamon	2.16	1	1	1	1873.7659	2708.8574	
A0A0B4KF92	Holocarboxylase synthetase, isoform B	0.81	1	1	0	15363.621	14332.352	
M9PE65	Axotactin	0.55	1	1	1	1702.7378	776.80524	
Q8IRK0	GH04558p	3.9	1	1	1	4199.7983	4227.495	
X2JC90	Uncharacterized protein, isoform K	3.22	1	1	0	8039.269	8205.672	
A0A6M3Q6L8	Bruno 3, isoform Q	4.35	2	2	0	28232.601000000002	31277.186999999998	
P22978	Rhodanese domain-containing protein CG4456	9.01	1	1	0	2822.0366	2786.7043	
Q8SY97	Microsomal glutathione S-transferase 1	7.88	1	1	0	33093.89	34486.117	
Q9VV21	GEO07736p1	16.26	1	2	1	16374.304	18825.0635	
P07186	Chorion protein S19	14.45	1	2	1	2105.26426	1492.6507299999998	
Q9V444	DNA polymerase epsilon subunit 3	10.16	1	1	1	0.0	368.10077	
Q9VL29	GEO11246p1	12.93	1	1	1	4838.512	5694.5137	
Q9VDS3	Exit protein of rhodopsin and TRP A	10.34	1	1	1	2310.8499	1728.5486	
Q9W2F6	RE36793p	7.09	1	1	1	79983.016	58727.21	
A0A1Z1CN86	Uncharacterized protein, isoform D	11.9	1	1	0	4231.226	3909.4666	
M9PC30	Uncharacterized protein, isoform Q	15.72	5	6	0	36877.8021	44782.0995	
Q9VV17	Uncharacterized protein, isoform A	4.37	1	1	1	7831.2344	8127.5635	
Q7K1D7	Choline/ethanolamine transporter FLVCR1	2.9	1	1	1	1906.4716	1803.7855	
Q9VNI6	Uncharacterized protein, isoform B	3.01	1	1	1	2358.8906	2490.8347	
Q9VHY5	Transcription initiation factor TFIID subunit 7	1.88	1	1	0	9310.565	10601.344	
E1JIQ5	Exit protein of rhodopsin and TRP B, isoform A	8.85	1	1	1	39961.93	48225.684	
Q9W513	GEO10196p1	12.86	1	1	1	225641.52	174469.02	
A8DYV9	GEO02589p1	10.53	1	1	1	17088.371	28153.156	
A1ZAX2	TP53-regulated inhibitor of apoptosis 1	12.5	1	1	1	10326.309	12166.79	
O76513	Cyclin-H	3.7	1	1	1	4213.189	3874.6755	
Q8IPJ5	FI18525p1	3.83	1	1	1	1947.2385	2004.4861	
Q9W0B6	LD14179p	1.48	1	1	1	3391.2026	4909.4043	
Q4V4I9	Neuropeptide CCHamide-1	5.49	1	1	1	2260.1355	664.4174	
Q8IQJ4	Chitin-binding type-2 domain-containing protein	4.83	1	1	1	712.19714	2361.4602	
Q05201	Protein phosphatase eya	2.22	1	1	0	4323.426	4490.662	
Q9VIM8	RE22905p	1.6	1	1	1	6541.0723	8590.696	
Q7JRC9	RE73310p	1.89	1	1	1	2417.0222	2718.1965	
Q9VGJ7	FI23918p1	1.01	1	1	1	4157.6904	5537.6475	
Q8IPS9	Small integral membrane protein 8	10.59	1	1	1	10000.573	7340.388	
Q9VG38	Suppressor of fused homolog	1.71	1	1	1	16725.686	15482.925	
M9PCM2	Uncharacterized protein, isoform B	11.11	2	2	2	52787.645000000004	69099.271	
A1A753	IP17594p	10.11	1	1	1	8815.508	12798.746	
Q9VX56	LD03052p	5.94	1	1	1	983.5687	636.7786	
Q9W112	Neuralized-like protein 2	3.11	1	1	1	6025.2783	6143.1343	
A0A0B4K6Z5	GEO13417p1	6.1	1	1	0	6066.0723	5013.353	
Q8MQJ7	Autophagy-related 1, isoform B	1.05	1	1	0	922.1587	539.5541	
Q7JY99	glycerol kinase	1.34	1	1	1	980.08704	745.26245	
Q8MYV9	GEO12865p1	11.04	1	3	1	46823.254	63254.626	
Q9W0K0	JNK-interacting protein 1	2.86	1	1	1	5371.139	5521.886	
Q9W366	RE59932p	1.08	1	1	1	10532.428	12937.522	
Q7JZ37	WD repeat-containing protein 89	1.7	1	1	1	972.43884	775.7597	
Q8T4F7	Protein enabled	0.82	1	1	0	4072.622	5176.472	
Q9VKH6	Lysosomal thioesterase PPT2 homolog	2.43	1	2	1	327971.48	165797.082	
Q9VB08	E3 ubiquitin-protein ligase RING1	2.53	1	1	1	528.39514	473.16345	
Q9VBQ5	LD38433p	1.91	1	1	1	4933.1226	5322.3	
Q9VE49	LP06937p	1.86	1	1	1	506.64758	514.11804	
Q9VH82	FI02086p	7.14	1	1	1	6791.6343	9982.958	
Q9W092	Probable chitinase 2	1.65	1	1	0	4351.586	5424.5225	
Q9V3E5	Tetraspanin	3.75	1	1	1	4299.0923	3994.7566	
A0A0B4LFF6	Uncharacterized protein, isoform B	2.69	1	1	0	2326.6497	2771.139	
Q9VEX0	Extracellular sulfatase SULF-1 homolog	0.9	1	1	0	3916.2837	6721.4585	
Q9VDD5	Common Dpr-interacting protein	3.07	1	1	1	2608.4048	3598.5388	
Q9VPN3	GEO07775p1	12.0	1	1	1	5439.5938	8792.139	
A0A0B4KG96	polynucleotide adenylyltransferase	1.45	1	1	0	932.6961	1684.0032	
Q9VKE7	GH09228p1	10.39	1	1	1	2405.0256	2815.525	
Q7KA66	Serpin 43Aa	2.56	1	1	1	2598.295	2533.9258	
A1Z8R1	Expansion, isoform A	3.12	1	1	1	22280.35	23725.531	
A8JUR4	Kinesin associated protein 3, isoform H	1.59	1	1	0	1898.9392	859.8827	
Q9VV28	Neuropeptide-like 3	12.22	1	3	1	156987.112	188137.461	
Q8SXY1	Hadley, isoform A	5.31	2	2	1	17252.395	29683.545	
Q9VV94	Uncharacterized protein	10.66	1	1	1	4337.9233	5643.348	
Q9VEF0	LD33778p	3.49	1	1	1	877.50916	1646.102	
Q9VJ11	Calcium load-activated calcium channel	4.92	1	1	1	15677.493	11633.501	
Q9W1A3	Zinc finger protein RP-8, isoform A	2.31	1	1	1	6192.637	6552.393	
Q9VAL0	Signal peptidase complex subunit 1	10.2	1	1	1	60493.816	74177.24	
A1ZAV1	Coiled-coil and C2 domain-containing protein 2A	0.52	1	2	1	207090.722	272574.515	
Q5BIL9	SD21168p	1.63	1	1	0	11714.541	15030.933	
Q9V3L1	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase	0.95	1	1	0	7933.4844	8555.672	
Q9W4L1	Large ribosomal subunit protein bL33m	18.75	1	1	1	0.0	367.70602	
Q9VJ34	Glutathione S-transferase C-terminal domain-containing protein homolog	2.91	1	1	1	70736.234	102287.33	
Q9VHJ4	GH04846p	2.25	1	1	1	4252.9478	4446.609	
Q9W226	GEO07239p1	5.88	1	1	1	3050.187	2750.5422	
Q9W0I9	FI01805p	3.22	1	1	1	2356.7158	1726.1255	
Q9VC44	Allatostatin-A	4.64	1	1	0	8503.945	9644.96	
Q9XZ68	Geranylgeranyl transferase type-2 subunit beta	2.02	1	1	1	16475.344	18064.844	
P07701	Salivary glue protein Sgs-5	7.36	1	1	1	3608.529	3138.2363	
Q8IMT4	CHK kinase-like domain-containing protein	2.34	1	1	1	2437.2703	2350.119	
Q8SY53	GH11935p	2.73	1	1	1	3158.5093	2468.955	
Q7JVN6	GH17672p	2.24	1	1	1	6077.0566	7381.511	
P25159	Maternal effect protein staufen	0.68	1	1	0	649.7327	563.6139	
Q9VLE1	RH63449p	4.29	1	1	1	31547.574	24604.588	
Q9W3T5	Ubiquinol-cytochrome c reductase complex assembly factor 5	10.13	1	1	1	3018.5417	3582.497	
Q24040	Protein big brother	5.16	1	1	0	727.4122	716.6294	
Q6XPX3	Phospholipase A2	4.3	1	1	1	7039.5034	9272.208	
F3YD72	SD23574p	20.45	1	1	1	1924.1129	2338.9077	
Q8SYR5	GEO07715p1	7.1	1	1	1	4648.1226	4818.697	
Q8STI6	RE53401p	4.27	1	1	1	1005.5951	805.6544	
Q9VQE1	Uncharacterized protein, isoform C	4.4	1	1	1	4349.8687	3016.0886	
Q9VV09	Uncharacterized protein, isoform B	1.39	1	1	1	3760.2053	3770.6155	
Q7K2B1	LD11371p	5.85	1	1	1	12191.741	14835.849	
Q9VS90	Missing minor mitochondria	1.15	1	1	1	15252.283	13743.892	
Q9VJ46	UDP-glucuronosyltransferase	1.93	1	1	1	17419.053	16039.845	
Q9W168	GEO02361p1	9.23	1	1	1	4999.276	11491.041	
A0A0B4KER3	Stac-like, isoform O	1.04	1	1	0	6443.147	8670.348	
Q9VN27	Putative lipoyltransferase 2, mitochondrial	3.85	1	1	0	0.0	442.13922	
Q9VVX3	Frizzled-2	1.15	1	1	0	582.83606	675.3505	
Q9VPT8	Cleavage and polyadenylation specificity factor subunit 4	4.05	1	1	1	19529.297	24756.305	
A0A0B4KFW1	Flyers-cup, isoform G	1.45	1	1	0	17341.525	18249.664	
Q7KTX7	E3 ubiquitin-protein ligase parkin	2.07	1	1	1	4033.9473	10769.2295	
Q9V3H9	Zinc finger CCCH domain-containing protein 14	1.1	1	1	1	4150.4907	3736.9265	
Q6IGE3	DNA-directed RNA polymerases I, II, and III subunit RPABC4	12.28	1	2	1	30545.734	41664.776	
A1A6X2	IP16893p	12.07	1	1	1	15947.405	12888.446	
Q8MZ28	GEO09656p1	8.16	1	1	1	25084.98	30873.023	
A0A021WZA4	Sodium/potassium/calcium exchanger 5	1.6	1	1	0	5493.1543	5936.4106	
Q9VSG7	Uncharacterized protein, isoform A	2.61	1	1	1	2080.5374	2564.2861	
Q24320	DNA-directed RNA polymerases I, II, and III subunit RPABC2	5.34	1	2	1	33280.833	34694.744	
Q7JXE1	Bunker gear	4.75	1	1	1	0.0	427.88074	
Q9VL31	RIP-like protein	4.06	1	1	1	6062.9717	7997.512	
Q9V9V9	Alpha/beta-tubulin-N-acetyltransferase 9	4.5	1	1	0	5680.583	6686.03	
M9PC68	Dpt-YFP repressor by overexpression, isoform D	2.11	1	1	0	1650.7098	2154.8137	
Q9VX71	Uncharacterized protein	5.2	1	1	1	65730.164	62402.766	
Q8IQ51	trypsin	3.05	1	1	1	11475.929	8780.011	
Q9VHS0	FI07206p	2.49	1	1	1	3265.9238	3171.2666	
Q9VE10	Uncharacterized protein	2.69	1	1	1	6890.0664	8033.472	
Q95T98	Elongation of very long chain fatty acids protein	2.54	1	1	1	3332.6418	3271.4475	
O97159	ATP-dependent chromatin remodeler Mi-2	0.45	1	1	0	1881.5122	2125.6921	
Q9VQY8	Vacuolar protein sorting-associated protein 53 homolog	0.9	1	1	1	451.06912	369.8347	
Q8IP73	DET1- and DDB1-associated protein 1	7.34	1	1	1	1763.2788	2363.3545	
