Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 128N, Sample, n/a, SF1g_M3	Abundances Count: F8: 128N, Sample, n/a, SF1g_M3	Modifications
Q9VWE8	Actin-related protein 10, isoform A	2.12	1	1	1	2600.6917	1	
Q9VZ69	IGF-II mRNA-binding protein	21.38	12	17	0	10333.595	1	
Q9VZF0	LD44732p	7.73	2	2	2	13422.286	2	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	25762.79	1	
Q9VFR1	Protein Abitram	14.95	2	2	2	2811.18185	2	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	0.6	1	1	0	17138.604	1	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	4	0	817851.4234000001	4	
A0A0B4KFS3	Thiamine pyrophosphokinase 1	4.73	1	1	0	35263.28	1	
A0A0B4KHR2	BRCA1-associated protein	1.61	1	1	0	6462.2437	1	
A0A6F7R657	Widerborst, isoform H	19.04	13	26	1	1643.5981	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	38.61	21	43	1	121776.29086	5	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	14.31	15	17	0	7159.704699999999	2	
M9PG37	Cytoplasmic linker protein 190, isoform R	30.92	49	88	1	7669.1797	1	
Q0KHQ1	GEO13361p1	24.44	2	2	2	85159.118	2	
Q4QPR8	GEO10187p1	9.76	1	2	1	58258.039000000004	2	
Q7KB18	Epoxide hydrolase	11.45	3	3	2	6976.1684000000005	2	
Q8IPL4	Lethal (2) 05714, isoform B	6.64	2	3	0	30478.307999999997	3	
Q9V415	HMG-coA reductase degradation 3, isoform A	1.95	2	2	2	7416.6215999999995	2	
Q9VLL5	Alpha-N-acetylglucosaminidase	1.29	1	1	1	431.73264	1	
Q9VV37	GEO13385p1	10.1	1	6	1	107698.08	3	
Q9VVX6	BET1 homolog	9.4	1	1	1	39229.88	1	
Q9W152	RH33060p	16.9	1	1	1	738.6274	1	
P48613	Protein tipE	3.98	2	2	2	8796.554	2	
Q9VGW1	Cadherin-86C	1.24	2	2	0	8005.2221	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	3	1	153985.522	3	
A0A0B4K7H1	Hulk, isoform M	11.15	12	21	0	18235.695	1	
E1JGW3	Ion transport peptide, isoform E	8.33	1	4	0	157716.16530000002	4	
O76895	Arginase	7.69	2	2	2	6814.4746	2	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	5.48	2	2	2	37598.232	2	
Q9VAI3	FI06539p	10.08	1	1	1	9206.683	1	
Q9VB09	IP04131p	12.1	2	2	2	41023.122	2	
Q9VV18	Cuticle protein 16.5	8.24	1	2	1	105921.11	2	
Q9VZN6	Lipase domain-containing protein	4.36	1	2	1	42542.56	2	
Q9W1X6	GH06673p	8.33	2	2	2	17668.6604	2	
Q9W5E7	LP07417p	11.4	1	2	1	13981.348	2	
Q9VMP9	Glucosamine-6-phosphate deaminase	10.99	3	4	0	33821.7899	4	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	2.65	1	1	0	853.2494	1	
A1ZAU6	FI05912p	1.83	1	1	0	3699.639	1	
Q0KI97	Protein FMC1 homolog	15.84	2	3	2	111125.64000000001	3	
Q7K3Z8	GH01208p	2.35	1	2	1	20819.506	2	
Q9VAN8	FI15955p1	6.46	1	1	1	14882.33	1	
Q9VLL4	FI23523p1	4.52	2	2	2	11839.394400000001	2	
Q9VP66	Uncharacterized protein, isoform L	12.13	5	5	1	11309.798	1	
Q9VT55	Uncharacterized protein, isoform N	6.42	8	12	0	25807.184	4	
Q9W542	LD07342p	1.62	1	1	1	7681.0786	1	
Q9Y124	BcDNA.GH08385	2.68	1	1	1	1731.0371	1	
Q7JZM8	Large ribosomal subunit protein mL41	16.27	2	2	2	51339.78660000001	2	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	22.96	12	20	1	1405.5297	1	
Q9VTT0	Semaphorin 5c	1.92	2	2	2	21492.5277	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	14.38	2	2	2	23455.4112	2	
A0A0B4LF27	Uncharacterized protein, isoform C	4.29	2	2	0	36012.513999999996	2	
A1Z840	Cdc2-related kinase	4.13	2	3	2	31566.102	1	
G3JX30	Z band alternatively spliced PDZ-motif protein 52, isoform U	57.54	33	110	1	10275.32	1	
Q9W3S4	LD46272p	3.11	1	1	1	3710.8682	1	
A8JQX3	Nocturnin	1.87	1	1	1	3811.6565	1	
Q9GYV5	NF-kappa-B essential modulator	21.71	6	6	1	9797.367	1	
Q9VUL1	CTP synthase	1.59	1	1	0	15641.18	1	
A0A0B4KI71	Microtubule-associated protein 205, isoform C	26.6	22	40	1	2512.9294	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	0.67	1	1	0	2455.1562	1	
B7Z0Z7	Venom dipeptidyl peptidase 4	9.54	9	11	0	152077.73619999998	10	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.94	1	1	0	383.1301	1	
O76857	BCL7-like	13.64	2	2	2	25322.88	2	
Q7JY89	RE35124p	15.0	1	1	1	1961.3591	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	2	2	93668.18400000001	2	
A8JUP7	Serine protease Hayan	2.2	2	3	2	29411.745000000003	2	
P07664	Serendipity locus protein delta	4.16	2	2	2	23877.163999999997	2	
Q9VGP0	D-aminoacyl-tRNA deacylase	9.49	2	2	2	72659.32800000001	2	
Q9VUR7	Phosducin-like protein 1	6.88	2	2	2	5169.13026	2	
L0MPR2	Unc-13, isoform F	0.41	1	1	0	1578.9025	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	481519.8824	4	
Q8IQU7	825-Oak	26.36	2	3	0	5924.6573	2	
Q9VGM4	LD28119p	6.76	2	2	2	3830.5317000000005	2	
M9MRD1	Muscle-specific protein 300 kDa	2.65	29	30	0	49491.9791	11	
P11996	Larval serum protein 1 beta chain	0.89	1	1	0	29099.139	1	
Q9VS38	Mediator of RNA polymerase II transcription subunit 4	3.49	1	1	1	7232.707	1	
Q7K0D3	CG12909 protein	3.2	1	1	1	4764.0938	1	
Q962I2	small monomeric GTPase	59.39	10	28	1	161394.289	2	
Q9VSK1	GH09510p	2.72	2	2	2	1771.6984	1	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	2	1	170539.449	2	
A0A0B4KGQ7	Uncharacterized protein, isoform D	2.96	1	2	0	5456.7042	2	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.05	14	16	0	352368.27651999996	14	
Q29R09	LD28546p	5.79	2	2	2	4120.221	2	
Q8I0P8	Cuticular protein 65Av	10.81	1	2	1	1951.53307	2	
Q8SXC0	GH10306p	6.03	2	2	2	31540.5392	2	
Q8SXK2	Probable arginine--tRNA ligase, mitochondrial	3.7	2	2	2	463.11563	1	
Q9VDC9	protein O-GlcNAcase	5.2	3	3	3	1411.93066	2	
Q9W0A9	GM02612p	3.06	1	1	1	2768.9485	1	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	1.67	1	1	1	8691.717	1	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	4	2	229799.7045	4	
Q9VKW3	Activator 1 subunit 5	2.11	1	1	1	20471.945	1	
Q9VT02	Chitin-binding type-2 domain-containing protein	9.25	1	1	1	7268.2217	1	
Q9VV29	GEO12576p1	9.68	1	2	0	56986.49	2	
P45884	Attacin-A	5.36	1	2	0	61302.221000000005	2	
A8JNC7	Dpr-interacting protein delta, isoform D	1.92	1	1	0	631.0247	1	
Q8INE8	type I protein arginine methyltransferase	2.32	1	1	0	1459.1008	1	
Q9VI70	GPN-loop GTPase 3	3.18	1	1	1	21325.05	1	
Q9VV27	MIP11526p	15.25	2	2	2	68436.082	2	
O76324	Discs overgrown protein kinase	2.27	1	1	0	1854.2383	1	
Q8MUJ1	Tumor necrosis factor family member eiger	2.41	1	1	1	12097.323	1	
Q9VFL9	FI07901p	6.08	2	2	2	4341.934429999999	2	
A0A0B4LGV1	ER membrane protein complex subunit 1	1.87	2	2	0	20135.63	2	
A1ZAX7	Uncharacterized protein	18.25	2	3	2	35991.2111	3	
Q9W2Y4	RNA-binding protein NOB1	2.54	1	1	1	15395.424	1	
Q94900	Glutamate-gated chloride channel	2.19	1	1	0	43336.83	1	
A0A0B4KI11	Uncharacterized protein, isoform E	1.24	1	1	0	4711.651	1	
Q2PDU0	GEO11169p1	9.84	1	1	1	5766.453	1	
Q9VF46	GH25158p	7.34	2	3	2	113671.024	3	
Q9VSD8	IP10160p	6.67	2	2	2	9817.1893	2	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	1	1	21083.74	1	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	3.6	1	1	1	18829.023	1	
Q9VC49	DNA-directed RNA polymerases I, II, and III subunit RPABC5	13.43	1	2	1	46041.47	2	
Q9VYX7	Peptidoglycan-recognition protein SA	5.42	1	1	0	2405.5073	1	
Q9VGD0	Defective proboscis extension response 15, isoform A	1.36	1	1	1	10128.555	1	
Q9VCE6	N(6)-adenosine-methyltransferase MT-A70-like protein	1.48	1	1	1	431.1799	1	
A8JNU1	adenylate cyclase	1.02	1	1	0	7852.6987	1	
Q9W2E3	Negative cofactor 2alpha	3.23	1	1	1	19213.193	1	
Q7JW46	RE25483p	17.0	1	1	1	881.8515	1	
Q7K010	Tetraspanin	5.0	1	2	1	12593.5173	2	
Q9VUR4	FI11905p	11.6	4	9	1	10220.522	1	
Q9VIU7	Dolichol-phosphate mannosyltransferase subunit 1	9.54	2	2	2	8217.7114	2	
A0A0B4LGA2	RRM domain-containing protein	1.97	1	1	1	4471.757	1	
A8DYU1	GRAM domain containing 1B, isoform D	0.66	1	1	0	4122.818	1	
Q9VLR2	Cytidine deaminase	9.41	2	2	2	17941.28	2	
P52656	Transcription initiation factor IIA subunit 2	15.09	2	3	2	39198.879100000006	3	
Q9VX25	Ubiquitin-conjugating enzyme E2 S	3.35	1	1	0	783.64764	1	
A8JNV2	Uncharacterized protein	10.71	1	2	1	10337.2647	2	
Q9VRX7	LD29573p	1.32	1	1	1	3732.7058	1	
Q9VMH7	Protein-lysine N-methyltransferase CG9154	4.93	1	1	0	44034.37	1	
O46099	EG:8D8.2 protein	0.78	1	1	1	2815.1685	1	
Q8SWU4	RE25571p	17.3	6	12	1	55651.85	1	
Q9VHW6	18S rRNA (guanine-N(7))-methyltransferase	8.33	2	2	2	17678.8355	2	
Q9VRA0	Migration and invasion enhancer 1	7.37	1	2	1	57080.546	2	
P91943	Protein pangolin, isoforms A/H/I/S	1.46	1	1	0	2622.9202	1	
Q8T4E1	Putative GPI-anchor transamidase	2.54	1	1	1	22321.695	1	
M9ND31	Glucosamine-6-phosphate isomerase	13.97	4	5	1	33047.316	1	
Q9VEP0	Regulatory protein zeste	2.17	1	2	1	663.23706	1	
Q8IRD6	Dro4 protein	33.8	2	2	2	32204.9675	2	
Q8SXW3	GV1, isoform B	4.44	1	2	0	36281.005000000005	2	
A1Z9M6	Vesicular inhibitory amino acid transporter	2.91	2	2	2	21155.6075	2	
Q7JWE2	GH09427p	3.96	1	1	1	867.305	1	
Q8IRN0	FI06485p	10.84	2	2	2	16698.799	2	
Q9VHS6	Copper transport protein	5.75	1	1	1	532.8559	1	
D8FT19	MIP22288p	2.35	1	1	0	2531.8833	1	
A0A0B4LIG1	Pre-mod(Mdg4)-C, isoform B	15.27	2	2	2	16023.011	2	
Q8ML92	Protein aveugle	7.55	1	1	1	32312.951	1	
Q8MLR7	phosphatidylinositol-3,5-bisphosphate 3-phosphatase	1.18	1	1	0	5061.618	1	
Q9VT15	GH14734p	2.78	1	2	1	32134.595	2	
Q9W2M8	Large ribosomal subunit protein mL54	12.88	2	2	2	19373.0723	2	
A1A750	GEO11067p1	18.81	2	2	2	38158.3707	2	
Q9VF83	LD33178p	2.73	1	1	1	5354.8755	1	
X2JCX4	Uncharacterized protein, isoform A	18.52	1	1	1	4108.2515	1	
Q9NHV9	Protein vav	3.66	3	3	0	6269.0137	1	
Q9W590	Large subunit GTPase 1 homolog	1.82	1	1	0	6777.1533	1	
A0A0B4KEC3	D4, isoform D	2.02	1	1	0	866.6298	1	
Q9V8I2	Ragulator complex protein LAMTOR2 homolog	7.2	1	3	1	56911.275	3	
M9PCK0	Decima, isoform D	4.29	1	1	0	7808.9	1	
Q9VPA9	LD24894p	0.92	1	1	1	7888.6562	1	
Q9VSS4	IP05455p	10.32	1	1	1	21870.77	1	
Q8SZ16	Succinate dehydrogenase assembly factor 3, mitochondrial	15.0	2	2	2	44716.829	2	
Q9VT51	Insulin-like peptide 2	19.71	2	2	2	13507.693	1	
A0A0B4JDB9	Eukaryotic translation initiation factor 4E homologous protein, isoform D	4.13	1	2	0	4796.2995	2	
Q7KV26	Kinase	2.6	1	1	1	2618.1638	1	
Q9VLJ0	Probable cGMP 3',5'-cyclic phosphodiesterase subunit delta	4.64	1	1	1	4331.7407	1	
Q9VXB3	Histone deacetylase complex subunit SAP30 homolog	5.78	1	1	0	5838.911	1	
Q02427	RNA-binding protein 1	29.86	4	5	1	177836.77	1	
M9PBB3	Uncharacterized protein, isoform D	1.57	1	1	0	7054.5444	1	
Q9VD48	Bomanin bicipital 3, isoform A	24.49	2	2	2	6478.3744	2	
Q9VDL4	LP04613p	2.72	1	2	1	5289.6821	2	
Q9VQ52	GH27779p	3.93	2	2	1	35147.4917	2	
B7Z0S9	Glutathione S transferase D11, isoform B	7.0	2	2	0	53118.146	2	
M9PHV4	Uncharacterized protein, isoform F	3.18	2	2	0	6244.229899999999	2	
Q7K4X4	GH24095p	1.8	1	1	1	409.86536	1	
Q9VGE8	Tachykinins	6.57	2	4	0	34521.30507	4	
A0A0B4KFH9	Uncharacterized protein, isoform B	14.15	2	2	0	41541.606	2	
A1ZBH1	Uncharacterized protein, isoform D	5.57	2	2	0	32403.748	2	
Q29QQ9	Ribosomal RNA-processing protein 42	5.74	2	2	2	18239.428	2	
Q9W4K1	AP-3 complex subunit beta	0.86	1	1	1	3410.9314	1	
P42282	Protein tramtrack, alpha isoform	2.21	2	2	0	10433.315799999998	2	
Q7YU81	Protein charlatan	1.48	2	2	0	10495.672999999999	2	
Q9VHV3	FI02011p	3.75	2	2	2	15073.854000000001	2	
Q8T9L5	Serine/threonine-protein kinase STK11	1.76	1	1	1	3651.214	1	
Q9VN42	Dorsal interacting protein 2	7.08	2	2	2	8091.0484	2	
Q9GYV9	Mediator of RNA polymerase II transcription subunit 7	3.64	1	1	1	7550.8057	1	
Q9V3A6	Ero1-like protein	2.28	1	1	1	2547.4229	1	
Q9VIQ4	GH03980p	10.75	2	2	2	25201.174399999996	2	
Q7KSP6	SET domain binding factor, isoform B	1.27	2	3	0	140326.91999999998	2	
Q7K8Y3	IP16419p	26.28	9	11	0	516754.18314	11	
Q8STG9	DSec61alpha	1.89	1	1	1	14401.997	1	
A0A0B4K763	superoxide dismutase	8.92	2	3	0	31472.5395	3	
Q9V439	Mediator of RNA polymerase II transcription subunit 22	5.59	1	1	1	8682.439	1	
P22812	Protein Tube	3.9	2	2	2	4694.0522	1	
Q9VZI2	Activated Cdc42 kinase Ack	1.03	1	1	1	26340.924	1	
Q9XYQ2	Protein unc-119 homolog	9.06	2	2	0	29344.04	2	
Q7JV39	GH01142p	5.05	1	1	1	6120.193	1	
A0A0B4LHI9	Inwardly rectifying potassium channel 2, isoform D	3.52	2	2	0	15357.5395	2	
Q8T088	WD repeat-containing protein 55 homolog	2.41	1	1	1	823.08325	1	
Q8IN02	diphthine methyl ester synthase	5.69	1	1	1	38293.234	1	
Q27367	Protein croquemort	4.48	2	2	2	18171.854	1	
Q7K2Y9	Protein N-terminal glutamine amidohydrolase	7.8	1	1	0	9454.581	1	
Q9VTC2	Biogenesis of lysosome-related organelles complex 1 subunit 4	5.33	1	1	0	1850.6919	1	
Q0KI28	Biogenesis of lysosome-related organelles complex 1 subunit 5	6.25	1	1	0	1815.6664	1	
A1Z814	Oxysterol-binding protein	2.81	2	2	0	9441.345000000001	2	
Q9W4F9	IP01388p	3.65	2	2	0	15609.411	2	
E1JJR2	Nicotinic acetylcholine receptor alpha7, isoform E	2.48	1	1	0	2391.0312	1	
Q7KMJ6	RNA-binding protein spenito	1.39	1	1	1	3263.1191	1	
A0A0B4LHE6	Orcokinin, isoform B	6.3	1	1	1	4148.942	1	
F0JAQ9	MIP27169p	2.34	1	1	0	2776.5356	1	
P18289	Transcription factor Jra	3.81	1	1	0	3021.1277	1	
B7Z0W9	Proton channel OtopLc	0.7	1	1	1	25072.38	1	
Q9VJ77	FI24106p1	2.07	1	1	0	896.7435	1	
Q7K0F7	Carbonyl reductase, isoform A	2.54	1	1	1	25171.195	1	
Q9VDN4	Uncharacterized protein, isoform A	2.34	1	1	1	7016.8804	1	
Q9VR55	LD29159p	8.71	1	4	1	43561.7186	3	
Q9VHH7	Adenosine deaminase-like protein	3.56	1	1	1	5839.2056	1	
M9MRP5	Ecdysone-induced protein 63F 1, isoform C	30.39	4	6	0	67280.9229	5	
P54194	General odorant-binding protein 84a	6.86	1	1	1	7395.705	1	
Q24468	Receptor protein serine/threonine kinase put	1.74	1	1	1	4557.615	1	
Q95RQ8	Zinc finger protein pita	2.34	2	2	2	37694.605970000004	2	
A0A126GUV0	Juvenile hormone binding protein 5, isoform C	3.8	1	1	0	9777.114	1	
Q9VV26	GEO12049p1	6.84	1	2	1	197579.084	2	
A0A0B4KEG0	NAD kinase 2, mitochondrial	2.18	1	1	0	693.4232	1	
Q9VPU0	RCC1-like domain-containing protein	4.19	1	1	1	2147.7073	1	
A1Z971	Uncharacterized protein, isoform A	2.29	1	1	1	6367.2886	1	
Q9VX14	RH64870p	8.82	2	2	1	7928.7312999999995	2	
Q24192	Ras-like GTP-binding protein RhoL	7.89	2	2	0	51638.584	2	
Q8MKL1	UPF0598 protein CG30010	7.78	1	1	0	346.94644	1	
Q9W3C8	Carbonic anhydrase 3, isoform A	7.2	2	2	2	15888.053	2	
A1Z8Q0	Tweedlebeta	8.59	2	2	1	13754.021	1	
A1ZAG3	Protein G12	2.9	1	1	1	73984.25	1	
Q9W452	Peptidase S1 domain-containing protein	3.26	1	1	1	7916.5874	1	
Q9Y166	BcDNA.GH02431	5.71	2	2	2	17817.0182	2	
A0A0B4JCQ5	phosphatidate phosphatase	5.06	5	5	0	26382.497900000002	3	
Q86BP6	Enhanced level of genomic instability 1	3.01	1	1	1	1772.823	1	
Q0E8W6	Small integral membrane protein 14	40.0	2	2	2	668.6714	1	
Q6IJE8	HDC15077	11.85	1	1	1	29364.768	1	
Q9VVI0	SD09427p	1.63	1	1	1	2440.3328	1	
Q9V3D0	Large ribosomal subunit protein uL4m	8.11	2	2	2	40404.4404	2	
Q9VII3	UPAR/Ly6 domain-containing protein twit	6.63	2	2	2	6409.0571	2	
A0A0B4KH70	Trivet, isoform F	1.81	1	1	0	33031.87	1	
E1JIN2	Beaten path IIb, isoform C	1.98	1	1	0	58781.375	1	
Q9VYX5	Transmembrane protein 242	9.59	1	1	1	6459.3716	1	
Q9W494	Crossveinless	8.17	2	2	2	24154.123	1	
Q9VXX8	Large ribosomal subunit protein eL37A	20.43	2	3	0	42426.2244	3	
Q9VEI2	Uncharacterized protein	5.32	2	2	2	5236.2315	2	
A0A0B4KHB7	AP complex subunit sigma	10.53	2	2	0	31236.7295	2	
A1Z8I0	Trafficking protein particle complex subunit 2-like protein	13.04	2	2	2	15685.778	1	
Q8IQB4	Z band alternatively spliced PDZ-motif protein 66, isoform E	70.7	25	131	0	7527.9644	1	
Q9V437	Pre-mRNA-splicing factor 18	3.53	1	1	1	104212.76	1	
Q95NH6	Attacin-C	2.9	1	1	1	4981.1333	1	
Q8ST83	Polycomb protein PHO	2.31	1	2	1	395.68896	1	
Q86B83	LD12611p	5.44	2	2	2	6917.6795	2	
Q8MRQ1	GH06222p	3.62	2	2	0	10149.608	1	
Q4V6X9	IP01247p	3.24	1	1	1	2825.63	1	
Q9VKQ3	Ribosome biogenesis protein WDR12 homolog	3.1	1	1	0	952.58136	1	
Q9VPR6	Kinase	2.59	1	1	1	5384.089	1	
Q7KRY6	Nucleosomal histone kinase 1	3.17	2	2	0	16951.377	1	
Q9V4B8	RE68558p	1.2	1	1	1	13435.102	1	
Q9VLW9	Homocysteine-induced endoplasmic reticulum protein, isoform A	6.02	1	1	1	685.9791	1	
Q9W547	Large ribosomal subunit protein uL16m	2.88	1	1	1	21717.146	1	
E1JI58	RNA polymerase III subunit E, isoform C	5.57	2	2	0	3652.7208299999998	2	
Q8I0J1	RE43539p	2.51	1	1	0	16054.36	1	
Q9VC27	Nicastrin	1.29	1	1	0	10015.135	1	
Q9VR56	tRNA (guanine(9)-N(1))-methyltransferase Trmt10A	3.13	1	1	1	6330.8257	1	
Q9VSP9	Acyl-CoA binding protein 5	10.98	1	1	1	5161.1484	1	
E1JIS4	Uncharacterized protein	5.93	1	1	1	620.6173	1	
Q0E981	SNF-related serine/threonine-protein kinase	1.63	1	1	1	1537.3247	1	
Q9W0I2	RE15268p	11.17	1	1	1	6154.3174	1	
A0A0B4KGW6	Sequence-specific single-stranded DNA-binding protein, isoform D	2.36	1	1	0	7209.1216	1	
Q961R9	GH09241p	1.8	1	1	1	18370.123	1	
Q9VCC7	FI03681p	1.71	1	1	1	373.95114	1	
M9PDC4	Misexpression suppressor of ras 3, isoform B	3.01	1	1	0	3768.8096	1	
A0A0B4LFW1	non-specific serine/threonine protein kinase	0.89	1	1	0	565.34705	1	
A0A0S0WIE7	Glutamate receptor IB, isoform D	2.53	2	2	0	17298.1688	2	
Q9VFR4	GH09754p	6.64	1	1	1	39995.227	1	
Q7K490	SD03973p	2.65	1	1	1	3942.814	1	
Q9VP69	ADP-ribose glycohydrolase OARD1	17.65	1	1	1	321.9961	1	
Q7KE33	Odorant binding protein c	9.4	1	2	1	46837.135500000004	2	
Q9VVT5	Dysbindin protein homolog	3.12	1	1	0	6885.999	1	
B5A5T4	UPAR/Ly6 domain-containing protein qvr	13.29	2	3	0	94547.378	3	
Q8IMK6	Uncharacterized protein	5.72	1	2	1	12126.334	2	
Q6NN09	ATPase protein 9	5.07	1	6	1	2623450.303	6	
Q9Y149	Mediator of RNA polymerase II transcription subunit 15	2.4	2	2	2	4110.1196	1	
O76874	SD17974p	1.14	1	1	1	5270.429	1	
Q9VEB2	LD28404p	3.0	1	1	1	19434.066	1	
P41964	Drosomycin	17.14	1	1	0	3499.6072	1	
Q9VL21	LD11652p	6.22	1	1	1	11052.271	1	
A0A0B4K7P8	Short stop, isoform Z	7.01	38	41	0	4459.0938	1	
P10735	Small ribosomal subunit protein uS12m	12.86	2	2	0	135366.97	2	
Q8IRE4	tRNA (guanine(37)-N(1))-methyltransferase	1.97	1	1	1	1653.9402	1	
Q9VK20	LD18447p	1.79	1	1	1	10566.701	1	
Q7K209	deoxyribose-phosphate aldolase	2.88	1	1	1	8332.071	1	
Q9VA48	Serpin 100A	2.77	2	2	2	12359.690999999999	2	
Q24574	Ubiquitin carboxyl-terminal hydrolase 47	0.64	1	1	1	3758.485	1	
Q9VBK9	Protein FAM98B	3.08	1	1	1	29854.053	1	
Q9VZC8	GEO12024p1	6.85	1	1	1	571.4988	1	
Q9VTM0	Biogenesis of lysosome-related organelles complex 1 subunit 6	8.98	2	2	2	15540.8484	2	
A0A0B4KH58	Uncharacterized protein, isoform C	1.19	1	1	0	14359.695	1	
Q0E985	RH74701p	15.0	1	1	1	2654.7156	1	
Q9VCC2	RE50040p	4.86	2	2	2	57626.840000000004	2	
M9PEX7	Leucine-rich repeat-containing protein 59	3.06	1	1	0	13103.814	1	
Q02926	Ribonucleoprotein RB97D	1.49	1	1	0	5448.949	1	
Q7K172	CAAX prenyl protease	3.33	1	1	1	11672.477	1	
Q8MKK3	Phosphopantothenoylcysteine decarboxylase	3.66	1	1	1	36991.914	1	
M9PB41	Uncharacterized protein, isoform C	10.88	2	2	0	8379.656	1	
O18645	non-specific serine/threonine protein kinase	2.41	2	2	2	41693.4726	2	
Q9V785	SH3 domain-binding protein 5 homolog	1.68	1	1	1	15548.8955	1	
E1JHX0	MIP29328p	3.76	1	1	1	2226.8228	1	
Q9VGH2	Uncharacterized protein, isoform A	1.65	1	1	1	9828.443	1	
A0A126GV08	Uncharacterized protein, isoform G	5.3	2	2	0	568.66614	1	
F9VMG5	GEO02462p1	41.07	2	2	2	28475.548000000003	2	
Q9I7I0	G2/mitotic-specific cyclin-B3	2.26	1	2	0	17688.164	2	
Q9W391	Probable phosphorylase b kinase regulatory subunit alpha	0.64	1	1	0	12034.389	1	
Q9V9R3	adenylate cyclase	1.29	2	2	2	10235.436	2	
Q9VS39	FI19525p1	5.88	2	2	2	12653.2055	2	
Q9VK57	PIH1 domain-containing protein 1	4.18	1	1	1	12793.039	1	
Q9VYM5	Cuticular protein 11A	4.07	1	1	1	7206.3613	1	
Q9VUE5	LD17962p	0.77	1	1	0	243381.78	1	
B8BPV3	Uncharacterized protein, isoform C	1.49	1	1	0	2174.841	1	
Q9VH14	Tissue inhibitor of metalloproteinase	7.14	2	2	2	16226.521	2	
Q9VCZ7	Uncharacterized protein	7.86	2	2	2	14377.295699999999	2	
A0A0B4KF92	Holocarboxylase synthetase, isoform B	1.81	2	2	0	590.01746	1	
M9PE65	Axotactin	0.69	1	1	1	2219.4192	1	
Q86PD7	Glutaminyl-peptide cyclotransferase	2.26	1	1	1	3599.774	1	
Q8IRK0	GH04558p	5.41	2	2	2	110675.95934999999	2	
D5SHR0	BTB/POZ domain-containing protein Tiwaz	2.45	1	1	1	6617.2056	1	
M9PDX4	Uncharacterized protein, isoform B	1.19	1	1	0	21088.291	1	
Q5BI50	Cullin-4A	1.34	1	1	1	12606.215	1	
P29349	Tyrosine-protein phosphatase corkscrew	1.3	1	1	0	617.4674	1	
Q9Y110	BcDNA.GH10711	1.33	1	1	1	808.54865	1	
Q9VLU6	Succinate dehydrogenase assembly factor 4, mitochondrial	22.88	1	1	1	583.52673	1	
Q8SY97	Microsomal glutathione S-transferase 1	7.88	1	1	0	90187.836	1	
P07186	Chorion protein S19	14.45	1	1	1	1458.1711	1	
Q9VJ38	Large ribosomal subunit protein uL13m	6.18	1	1	1	8743.003	1	
Q9VJK9	GEO06505p1	9.52	1	1	1	719.16296	1	
Q9V444	DNA polymerase epsilon subunit 3	10.16	1	1	1	2234.6824	1	
Q9VL29	GEO11246p1	12.93	1	1	1	8093.2744	1	
Q9VDS3	Exit protein of rhodopsin and TRP A	10.34	1	1	1	633.69666	1	
Q9W2F6	RE36793p	14.17	2	2	2	18172.7	2	
Q9VIL0	Protein brunelleschi	0.61	1	1	1	6542.8013	1	
Q9VZ39	Uncharacterized protein	10.94	1	1	1	39536.89	1	
Q8MKJ6	Peptidyl-prolyl cis-trans isomerase	8.7	1	1	1	4992.1406	1	
A0A1Z1CN86	Uncharacterized protein, isoform D	11.9	1	2	0	6704.1621	2	
Q7JR99	RE31204p	5.59	1	1	1	3532.432	1	
Q9VYK7	glutathione-specific gamma-glutamylcyclotransferase	3.54	1	1	1	2535.9841	1	
M9PC30	Uncharacterized protein, isoform Q	18.39	6	8	0	98005.39199999999	6	
B7YZZ0	GH19557p	12.64	1	1	1	11551.17	1	
Q9VU02	Probable small nuclear ribonucleoprotein Sm D1	16.13	1	2	1	9728.8904	2	
A1Z8D4	AT13868p	4.47	1	1	0	2050.989	1	
E1JIQ5	Exit protein of rhodopsin and TRP B, isoform A	8.85	1	1	1	91947.63	1	
A8DYV9	GEO02589p1	10.53	1	2	1	16031.4137	2	
A8DZ02	ADAM10 endopeptidase	0.98	1	1	0	5015.6855	1	
Q7KSB7	Apoptotic signal-regulating kinase 1, isoform B	0.59	1	1	0	195325.66	1	
