Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 127N, Sample, n/a, SFug_M3	Abundances Count: F8: 127N, Sample, n/a, SFug_M3	Modifications
Q9W0X0	Scavenger receptor class B member 1	14.7	8	12	0	371196.5588	11	
Q9W0X1	GH15894p	6.31	3	3	3	87303.166	3	
Q9W0X2	GEO07322p1	28.1	3	4	3	127904.25700000001	3	
Q9W0X3	LD24657p	22.81	4	4	1	162287.8563	4	
Q9W0Z5	LP09747p	22.95	9	13	9	265029.86933	10	
Q9W114	IP05433p	28.33	3	4	3	43002.5633	4	
Q9W125	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8	81.14	13	55	13	5664874.5506	52	
Q9W127	Isochorismatase domain-containing protein 1	34.62	6	19	6	898842.1957	17	
Q9W136	Uncharacterized protein	19.81	4	18	4	530448.05246	15	
Q9W140	Regulatory protein zeste	3.53	2	3	2	48781.244999999995	3	
Q9W147	RNA polymerase II subunit A C-terminal domain phosphatase	6.25	4	6	4	28283.97382	5	
Q9W158	LD36772p	14.33	5	7	5	277116.749	6	
Q9W199	GEO07594p1	21.29	4	5	4	302157.1129	5	
Q9W1B9	Large ribosomal subunit protein uL11	55.15	9	32	9	4929562.7343999995	31	
Q9W1C8	LD24355p	19.02	8	8	8	325480.1286	7	
Q9W1E8	Adaptor protein complex AP-3 small chain sigma3	12.04	3	5	3	55863.9788	5	
Q9W1F2	FI07217p	5.93	2	3	2	11562.453119999998	3	
Q9W1F7	IP15825p	34.97	12	28	12	2517254.9948	24	
Q9W1F8	GEO08248p1	23.31	4	8	4	456194.81200000003	7	
Q9W1G7	LD21576p	34.32	13	22	13	621226.5524	19	
Q9W1H5	Decapping protein 1, isoform A	22.85	7	11	7	319625.573	11	
Q9W1H6	GH04238p	13.85	3	9	3	254778.5853	7	
Q9W1H8	acetyl-CoA C-acyltransferase	33.48	15	51	15	4319983.9978	45	
Q9W1I8	LD03592p	39.08	9	25	9	504359.43755000003	18	
Q9W1L1	Large ribosomal subunit protein mL43	27.6	4	6	4	46671.8243	6	
Q9W1L8	GH11818p	2.66	1	1	1	13737.193	1	
Q9W1M9	Exosome complex component RRP4	15.77	5	6	5	52386.85183	6	
Q9W1N3	Levy, isoform A	23.85	3	17	3	2149186.4803	16	
Q9W1N4	Serine-threonine kinase receptor-associated protein	5.79	2	2	2	4034.2202	1	
Q9W1R0	RH49821p	4.13	2	2	2	18121.701999999997	2	
Q9W1R3	Golgin-245	12.09	17	20	17	191563.44824	19	
Q9W1V8	CG9893 protein	39.58	8	16	8	431456.8896	16	
Q9W1W4	RE45066p	18.58	6	11	6	303445.78969999996	10	
Q9W1X5	GH04942p	20.82	28	39	4	1808817.72182	36	
Q9W227	Peptidyl-prolyl cis-trans isomerase	61.46	13	82	13	9583163.3146	70	
Q9W229	40S ribosomal protein S24	31.3	4	17	4	814452.55995	15	
Q9W236	Vacuolar protein sorting 20, isoform A	37.74	8	12	8	194251.2598	12	
Q9W253	Small ribosomal subunit protein mS29	14.8	6	8	6	114671.86540000001	8	
Q9W254	Quaking related 58E-2, isoform A	22.36	12	25	11	512239.3617	23	
Q9W257	RH13652p	6.99	2	4	2	194037.772	4	
Q9W258	Babos, isoform A	33.67	7	13	7	1040857.5941999999	13	
Q9W259	FI23916p1	8.95	4	5	4	106032.3885	5	
Q9W260	GH03113p	15.4	8	12	8	343759.625	12	
Q9W287	Cuticle protein 16.5-like	27.19	4	5	4	155259.017	5	
Q9W289	Golgi matrix protein 130 kD	25.91	18	29	18	208261.61800000002	25	
Q9W298	Sugar phosphate phosphatase	6.69	3	3	3	18674.3509	3	
Q9W299	Sugar phosphate phosphatase	6.65	3	4	3	65492.3138	4	
Q9W2E8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	31.82	3	18	3	976988.306	18	
Q9W2I2	Queuosine 5'-phosphate N-glycosylase/hydrolase	5.25	2	2	2	25814.096299999997	2	
Q9W2J4	UDP-glucuronosyltransferase	5.45	3	3	3	33096.523	3	
Q9W2J5	Uncharacterized protein, isoform A	32.11	11	15	1	257491.35940000002	11	
Q9W2K2	U6 snRNA-associated Sm-like protein LSm1	24.09	3	4	3	119577.2742	4	
Q9W2L6	RH02475p	33.73	20	58	20	4943720.9524	52	
Q9W2M0	LD23155p	22.1	15	17	15	253284.8928	15	
Q9W2M4	Farnesoic acid O-methyl transferase domain-containing protein	44.93	11	54	11	11842267.755	51	
Q9W2M9	FI16623p1	14.71	2	2	2	147739.9005	2	
Q9W2P5	U6 snRNA-associated Sm-like protein LSm6	24.05	2	3	2	1420.32926	2	
Q9W2S2	Autophagy-related 8a, isoform A	15.7	4	5	1	407156.233	5	
Q9W2U8	Neb-cGP, isoform A	45.83	2	21	2	404767.5757	11	
Q9W2V2	FI20035p1	5.6	3	3	3	7709.428	3	
Q9W2X6	ATP synthase F(1) complex subunit delta, mitochondrial	77.07	11	103	11	27883091.22375	84	
Q9W2Z7	Uncharacterized protein, isoform B	25.55	9	23	0	393941.1522	19	
Q9W2Z9	RE65233p	4.81	1	2	1	37992.529	2	
Q9W306	GEO08256p1	25.62	3	4	3	11000.60324	4	
Q9W308	GH05731p	16.18	2	5	2	293210.207	5	
Q9W309	GEO08445p1	33.95	7	11	7	547368.7485999999	11	
Q9W314	GH14088p	9.82	4	5	4	118815.63659999998	5	
Q9W329	Golgi-localized, gamma-adaptin ear containing, ARF binding protein	11.97	8	9	8	141132.9655	8	
Q9W330	Phosphotransferase	29.76	15	32	2	3030889.6204	31	
Q9W335	Translocon-associated protein subunit alpha	4.97	1	2	1	64769.2592	2	
Q9W337	GH19985p	44.95	7	14	7	724636.7259	14	
Q9W370	GEO12084p1	38.52	4	10	4	363775.7601	9	
Q9W373	SET and MYND domain containing, arthropod-specific, member 9, isoform A	3.4	2	2	2	11353.6065	2	
Q9W374	Dihydropyrimidine dehydrogenase [NADP(+)]	3.98	3	3	3	11915.063	2	
Q9W392	T-complex protein 1 subunit beta	41.5	19	37	19	1878724.7446	35	
Q9W396	FI06908p	14.17	4	7	4	260947.61820000003	6	
Q9W3B3	Uroporphyrinogen-III synthase	14.08	4	5	4	127107.18400000001	5	
Q9W3C3	LD10016p	12.94	6	8	6	111721.25734000001	7	
Q9W3C4	beta-N-acetylhexosaminidase	6.43	4	4	4	31200.886	3	
Q9W3F6	Bleomycin hydrolase	19.26	8	15	1	301928.45136	11	
Q9W3G8	pyridoxal 5'-phosphate synthase	13.62	3	4	3	101395.8306	3	
Q9W3H4	LD36273p	66.8	13	29	13	976440.21636	25	
Q9W3J1	G protein beta subunit 5	20.11	5	9	5	112405.26226	7	
Q9W3J6	FI06457p	8.64	3	4	3	23397.936560000002	3	
Q9W3K6	LD35927p	4.99	4	5	4	75556.1364	5	
Q9W3K9	Short-chain dehydrogenase/reductase 3	32.5	11	26	11	808210.09177	24	
Q9W3L4	GH20802p	35.02	10	23	10	823076.7914	21	
Q9W3M7	RNA helicase	14.07	10	15	9	67915.9382	9	
Q9W3M8	LD34211p	47.74	8	17	8	835555.686	17	
Q9W3N1	RH59310p	7.17	2	2	2	7711.192	1	
Q9W3N7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	37.5	3	10	2	366051.8922	8	
Q9W3N9	Acetyl-CoA acetyltransferase 1, isoform A	43.41	16	40	16	2348906.2378000002	37	
Q9W3Q0	FI07418p	23.39	5	14	4	23030.3919	3	
Q9W3Q1	GM14286p	8.84	3	3	3	16776.621199999998	3	
Q9W3R8	sn-1-specific diacylglycerol lipase ABHD11	26.3	9	13	9	248439.3665	11	
Q9W3S3	LP10445p	15.68	2	3	2	5124.71154	3	
Q9W3T2	Coiled-coil domain-containing protein 25	22.49	5	7	5	80919.9005	5	
Q9W3T9	GM01152p	45.38	9	16	9	713288.1816	16	
Q9W3U9	CG14434-PA	32.62	6	13	0	192179.81077	9	
Q9W3V2	FI19713p1	4.82	4	4	4	20163.3721	4	
Q9W3V3	E3 ubiquitin-protein ligase ZNRF1	8.25	2	3	2	11661.1905	3	
Q9W3W4	5-demethoxyubiquinone hydroxylase, mitochondrial	11.87	3	4	3	63007.8787	4	
Q9W3X7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	56.57	10	60	10	5474124.4144	57	
Q9W3X8	RH42690p	10.73	4	5	4	17681.69723	4	
Q9W3Y3	Calcyclin-binding protein	47.83	11	20	11	521631.781	20	
Q9W3Z4	GH18625p	3.75	1	1	1	2421.241	1	
Q9W402	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	59.74	12	55	12	2773535.65734	50	
Q9W403	LD24968p	9.21	5	7	5	66053.1202	7	
Q9W404	GH10714p	31.03	9	12	8	149347.80354	9	
Q9W411	Uncharacterized protein, isoform A	9.4	2	3	2	49483.498	3	
Q9W414	Regulatory particle triple-A ATPase 4	34.01	13	26	8	899010.3611	24	
Q9W425	Rabconnectin-3A	1.34	5	5	5	22312.9844	3	
Q9W457	Serine hydroxymethyltransferase	36.69	23	69	0	4638937.1418	60	
Q9W461	LD23868p	18.22	7	8	7	106159.81884	8	
Q9W482	Lin-52, isoform A	33.12	4	11	4	135298.69030000002	8	
Q9W483	GH18971p	5.79	2	3	2	60382.441000000006	3	
Q9W486	LD13361p	5.27	3	3	0	38053.128	3	
Q9W499	Large ribosomal subunit protein uL29	17.89	3	6	3	82307.9558	4	
Q9W4A0	GH11193p	19.8	4	5	4	188470.49	5	
Q9W4A6	Otopetrin-like a, isoform A	9.28	7	8	3	91884.45134	8	
Q9W4C2	lysozyme	17.11	3	3	3	59372.234000000004	3	
Q9W4I3	Large ribosomal subunit protein uL30m	40.56	8	10	8	187225.4047	8	
Q9W4J7	Uncharacterized protein	13.82	4	5	4	29424.0917	4	
Q9W4K0	CHOp24, isoform A	42.79	8	31	8	2147483.98684	28	
Q9W4N8	LD30122p	55.76	15	77	0	5565382.47331	71	
Q9W4U2	RH09070p	41.37	8	24	8	878906.31134	21	
Q9W4W4	RING-type E3 ubiquitin transferase	3.04	2	2	2	10252.9696	2	
Q9W4W5	RE47284p	11.15	4	4	4	216721.61200000002	4	
Q9W4W8	Paraplegin, isoform A	18.07	15	21	15	257349.3203	19	
Q9W4Y1	aralkylamine N-acetyltransferase	32.46	7	13	7	480951.602	13	
Q9W4Z1	EG:BACH48C10.5 protein	2.59	2	2	0	18601.675	2	
Q9W4Z2	Large ribosomal subunit protein uL14m	21.74	3	3	3	9391.00416	3	
Q9W503	RH61816p	38.61	11	14	11	417644.7478	14	
Q9W5B4	GH18858p	31.97	10	21	10	838125.5538999999	17	
Q9W5B5	Gamma-butyrobetaine dioxygenase	6.4	2	2	2	20991.1763	2	
Q9W5E2	EG:115C2.8 protein	7.35	2	3	2	10277.769	2	
Q9W5G7	EG:BACR37P7.8 protein	7.84	2	5	0	107704.972	5	
Q9W5R5	Sarcolemmal membrane-associated protein	5.8	5	6	5	124541.56	6	
Q9W5W7	GH19483p	2.57	2	3	2	23120.7046	3	
Q9W5W8	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	41.35	12	40	12	4777172.13763	38	
Q9W5X0	LD21953p	26.87	6	25	1	136578.131	4	
Q9XTL2	Jak pathway signal transduction adaptor molecule	9.58	6	10	6	117120.5833	9	
Q9XYW6	E3 ubiquitin-protein ligase CHIP	35.29	9	12	9	136263.6411	12	
Q9XYZ9	Glutathione S transferase E12, isoform A	40.36	10	52	10	4536493.67444	44	
Q9XZ19	Uncharacterized protein	20.24	5	7	5	171111.4684	6	
Q9XZ61	Ubiquitin carboxyl-terminal hydrolase	26.23	10	18	10	679169.3593	17	
Q9Y0Y5	Coatomer subunit epsilon	19.28	7	15	7	779674.0878	15	
Q9Y112	BcDNA.GH10614	70.25	24	101	21	9694182.4354	98	
Q9Y114	UBX domain-containing protein 4	35.21	22	29	22	413511.52804999996	23	
Q9Y119	BcDNA.GH08860	23.49	18	22	18	202997.8418	18	
Q9Y125	BcDNA.GH08312	31.27	32	108	2	9891043.42415	92	
Q9Y128	Ceramide transfer protein	5.66	4	4	2	10020.850999999999	2	
Q9Y136	Neprilysin-like 21	8.63	6	7	4	67855.7455	7	
Q9Y143	BcDNA.GH05536	50.38	11	45	11	1815634.7217	37	
Q9Y156	BcDNA.GH02976	31.45	9	14	9	272217.63745	13	
Q9Y162	vesicle-fusing ATPase	31.67	18	43	18	2394964.5905	41	
Q9Y164	BcDNA.GH02439	54.35	18	81	0	8847985.79132	77	
Q9Y165	E2 ubiquitin-conjugating enzyme	4.89	2	2	2	2539.2769	1	
Q9Y171	BcDNA.GH02220	4.54	2	4	2	178117.37170000002	4	
R9PY51	Uncharacterized protein	34.95	6	48	6	4463845.4887	27	
X2J4C1	Synaptotagmin 1, isoform I	47.46	24	115	1	7429040.19965	105	
X2J516	Trifunctional purine biosynthetic protein adenosine-3	5.99	9	12	0	330838.351	11	
X2J979	Synaptotagmin 1, isoform H	48.2	24	114	1	309816.44670000003	10	
X2JAT7	Fasciclin 3, isoform G	15.08	7	20	1	97290.477	2	
X2JAZ3	mitogen-activated protein kinase kinase	17.3	7	7	1	201995.0307	6	
X2JB48	ADP/ATP translocase	56.86	20	109	1	7954454.48696	100	
X2JCY4	Stoned B, isoform H	21.51	19	33	1	706277.9401	30	
X2JDJ5	Multiple edematous wings, isoform F	6.52	8	9	1	99102.506	7	
X2JDM7	Guanine nucleotide-binding protein subunit gamma	25.63	13	141	0	21927941.75016	111	
X2JEN5	Uncharacterized protein, isoform H	20.96	4	7	1	14109.839	1	
X2JKC1	Lipid storage droplet-2, isoform E	46.87	14	29	0	17489.1064	2	
O46043	Poly(ADP-ribose) glycohydrolase	4.98	3	3	3	13991.292300000001	2	
O76932	Serine/threonine-protein phosphatase 4 catalytic subunit	2.28	1	1	0	12301.537	1	
P10674	Fasciclin-1	49.69	30	164	1	2038.5463	1	
P32865	G protein-coupled receptor kinase 1	1.43	1	1	0	3205.5356	1	
Q08605	Transcription activator GAGA	1.2	1	1	0	26238.416	1	
Q9V3H8	NTF2-related export protein	10.53	2	2	1	8348.953	1	
Q9V770	Probable cytochrome P450 6a17	4.19	2	2	0	2256.7463	1	
Q9VES1	ADP-ribosylation factor-like protein 6-interacting protein 1	8.12	3	3	0	79454.34346999999	3	
Q9VK68	PITH domain-containing protein CG6153	12.32	3	3	0	50277.706	2	
Q9VPD2	Cytosolic Fe-S cluster assembly factor Nubp2 homolog	3.46	1	1	1	4453.2046	1	
Q9VVW5	Dual specificity protein phosphatase Mpk3	1.95	1	1	0	4833.2173	1	
Q9VWS2	Nucleoporin Nup35	6.95	3	3	3	39050.435	2	
Q9W568	Protein halfway	3.11	1	1	0	640.1615	1	
Q9XZT1	Mediator of RNA polymerase II transcription subunit 18	4.61	1	1	1	3044.1284	1	
A0A0B4JD15	Guanine nucleotide-binding protein subunit alpha	11.38	4	6	0	7359.33	1	
A0A0B4K7U4	Muscleblind, isoform H	5.68	5	8	0	53506.4694	5	
A0A0B4KFE3	Toutatis, isoform F	0.26	1	1	0	2522.5017	1	
A0A0B4KGN2	MICOS complex subunit MIC60	52.14	42	115	1	22128.549	1	
A0ACD4DAB9	Bruchpilot, isoform R	54.49	113	340	0	27149.67	1	
A1Z7M0	Space blanket	2.86	1	1	1	19812.832	1	
A1ZA97	Carboxylic ester hydrolase	3.58	2	2	2	24619.9501	2	
A8JNQ4	RNA-binding Fox protein 1, isoform I	6.41	4	6	0	196979.8408	6	
E1JHJ9	Cytoplasmic linker protein 190, isoform M	34.29	53	96	1	4327.59	1	
E1JIR4	Sodium/potassium-transporting ATPase subunit alpha	46.51	44	150	1	14218.4365	2	
E1JJM0	FI20063p1	22.76	13	20	0	482282.2626	18	
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	4.83	2	2	0	9392.6455	1	
F0JAG6	Alpha-actinin, sarcomeric	57.75	51	192	1	19179.375	1	
M9PEX2	Uncharacterized protein, isoform D	33.89	13	38	1	8019.0405	1	
M9PHI0	Hyperkinetic, isoform M	1.69	1	2	0	12331.1395	2	
Q0E8R1	FI07211p	34.57	13	35	0	97266.628	2	
Q6NLA3	V-type proton ATPase subunit a	9.15	7	10	0	129017.3322	10	
Q7JWH6	RE61424p	5.65	2	2	2	7365.3315	1	
Q7JXA2	LOBE	5.52	2	2	2	3395.0151	1	
Q7K1Q7	Ribosome assembly factor mrt4	5.86	2	3	2	111042.85449999999	3	
Q7K1W4	Epoxide hydrolase	1.71	1	1	1	2030.2833	1	
Q7KVW1	RE73736p	2.8	2	2	0	23189.265	2	
Q7PLV6	FI02158p	0.85	1	2	1	5047.1596	2	
Q8I062	GH23305p	83.33	21	152	1	26757.842	1	
Q8I937	Ribosome biogenesis regulatory protein	5.16	2	2	2	19295.6002	2	
Q8IPG9	Basigin, isoform A	48.68	14	69	1	6410.218	1	
Q8IRB4	Tumor protein p53 inducible nuclear protein, isoform C	6.59	2	2	0	4503.571	1	
Q8MPN6	Serpin 4	27.18	9	11	0	14478.308	1	
Q9I7N2	Nucleoporin NUP42	4.02	2	3	0	25138.3912	3	
Q9V3T2	Mitochondrial 2-oxodicarboxylate carrier	3.59	1	1	1	1656.1228	1	
Q9VCS2	Short-chain dehydrogenase/reductase 3	9.35	3	3	3	11084.9732	3	
Q9VKC1	IP16805p	4.28	1	1	1	13992.351	1	
Q9VM94	Homer, isoform B	49.62	17	57	1	23981.436	1	
Q9VPY2	Phospholipase A2 activator protein, isoform A	1.14	1	1	1	60941.223	1	
Q9VRT7	U6 snRNA-associated Sm-like protein LSm5	46.15	2	4	2	102559.6924	4	
Q9VSE8	UDP-glucuronic acid decarboxylase 1	2.04	1	1	1	35977.848	1	
Q9VTE1	Immediate early response 3-interacting protein 1	26.25	2	2	2	16713.1755	2	
Q9VTW6	U6 snRNA-associated Sm-like protein LSm2	23.16	3	4	3	392507.54199999996	4	
Q9VTY1	LD40136p	5.69	2	2	2	28168.86	2	
Q9VVU6	Pre-mRNA-processing factor 6	1.29	1	1	1	2485.1692	1	
Q9VY48	Large ribosomal subunit protein mL38	7.21	3	3	3	17430.3405	2	
Q9W2N5	GH10162p	3.47	2	2	2	46672.035800000005	2	
Q9W525	LD08195p	3.8	2	2	1	26245.907	2	
P0C919	Molybdopterin synthase sulfur carrier subunit	23.33	2	2	2	16870.5386	2	
Q24314	Vacuolar protein sorting-associated protein 18 homolog	0.8	1	1	1	370.40344	1	
Q9XYN7	Proteasome subunit beta type-3	15.12	3	3	3	51755.938	2	
A0A0B4KGW5	Uncharacterized protein, isoform C	19.15	1	2	0	20491.029	2	
A0A0B4LHR2	Uncharacterized protein, isoform F	10.18	6	6	0	13673.985	1	
A0A6M3Q6Z1	Stambha A, isoform F	2.05	2	2	0	35218.2817	2	
A8E6R2	Alanine--glyoxylate aminotransferase 2, mitochondrial	3.09	2	2	0	11083.68074	2	
B7YZX9	Uncharacterized protein, isoform B	19.17	3	4	1	63051.5502	4	
E1JJ83	Os-C, isoform B	16.34	2	2	1	4435.523	1	
M9MRG5	Taiman, isoform F	0.94	2	2	0	27543.5785	2	
M9PCB7	Trailer hitch, isoform G	33.75	14	27	0	270483.06639	18	
M9PG97	Female sterile (2) ltoPP43, isoform C	7.63	2	2	0	4374.4067	1	
O46231	FI18705p1	65.94	22	77	1	76308.45	1	
Q6IDE2	GH07226p	2.0	1	1	1	7742.4	1	
Q7JVH0	Splicing factor YJU2	4.8	1	1	1	4592.5557	1	
Q7JVK1	Large ribosomal subunit protein uL18m	11.83	2	2	2	12964.219799999999	2	
Q7K527	Tetraspanin	4.61	1	1	1	4382.81	1	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	1	1	139653.89	1	
Q8IQ80	GH06117p	2.97	2	2	0	66497.514	2	
Q9VCT6	Uncharacterized protein	2.58	1	3	1	90921.3873	3	
Q9VHW5	LD38634p	17.32	2	3	2	19000.724000000002	3	
Q9VIZ1	Dynactin subunit 6	8.11	1	2	1	70384.60994	2	
Q9VJ44	propanoyl-CoA C-acyltransferase	22.36	8	23	1	29392.686	1	
Q9VVG5	RH19679p	14.44	1	3	1	1133878.707	3	
P09956	Regulatory protein zeste	2.96	2	2	0	2832.9163	1	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	1.53	1	1	0	5876.069	1	
Q7KNS3	Lissencephaly-1 homolog	1.7	1	1	0	5552.7354	1	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	3.59	1	1	1	14722.702	1	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	4.55	1	1	0	45995.734	1	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	1	1	14001.1455	1	
A0A0B4K838	Guanine nucleotide-binding protein subunit gamma	10.61	1	1	1	37475.54	1	
B7Z0L1	Fasciclin 1, isoform E	50.48	29	163	0	14650159.37432	140	
C1C3E7	MIP09364p	61.25	22	85	1	2024.5746	1	
E1JH70	Kank, isoform E	2.57	2	2	0	3052.1562999999996	2	
Q7K231	RING-type E3 ubiquitin transferase	3.87	2	3	2	4391.2343	2	
Q7YZ93	Uncharacterized protein, isoform B	4.31	2	2	0	18167.441	1	
Q8IQH6	Nebulosa, isoform A	2.76	1	1	0	3545.2004	1	
Q8IRM1	Uncharacterized protein, isoform E	20.86	4	7	1	718.7375	1	
Q9VBS0	CHK domain ov2	4.89	2	2	2	20070.2103	2	
Q9VCH9	LD07883p	8.66	2	2	2	33868.32	2	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	11829.92215	2	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	11.56	2	2	2	44436.24027	2	
Q9VID7	Lethal (2) k14505, isoform A	2.87	1	1	1	8068.684	1	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	4	2	104682.8113	4	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	162677.46600000001	2	
Q9VMY3	FI19613p1	1.5	1	1	1	7894.728	1	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	2	2	7959.046899999999	2	
Q9VS80	FI17864p1	2.34	1	1	1	4506.1685	1	
Q9VWE8	Actin-related protein 10, isoform A	2.12	1	1	1	1953.2786	1	
Q9VZ69	IGF-II mRNA-binding protein	21.38	12	17	0	13804.576	1	
Q9VZF0	LD44732p	7.73	2	2	2	10677.0566	2	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	149013.48	1	
Q9VFR1	Protein Abitram	14.95	2	2	2	2835.9123	2	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	0.6	1	1	0	17172.314	1	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	4	0	758976.862	4	
A0A0B4KFS3	Thiamine pyrophosphokinase 1	4.73	1	1	0	36283.76	1	
A0A0B4KHR2	BRCA1-associated protein	1.61	1	1	0	6016.859	1	
A0A6F7R657	Widerborst, isoform H	19.04	13	26	1	1740.1454	1	
D1YSG8	calcium/calmodulin-dependent protein kinase	38.61	21	43	1	105411.49095	5	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	14.31	15	17	0	7105.708699999999	2	
M9PG37	Cytoplasmic linker protein 190, isoform R	30.92	49	88	1	6556.8135	1	
Q0KHQ1	GEO13361p1	24.44	2	2	2	93378.31134	2	
Q4QPR8	GEO10187p1	9.76	1	2	1	57433.810000000005	2	
Q7KB18	Epoxide hydrolase	11.45	3	3	2	7019.3814	2	
Q8IPL4	Lethal (2) 05714, isoform B	6.64	2	3	0	28700.617	3	
Q9V415	HMG-coA reductase degradation 3, isoform A	1.95	2	2	2	9370.9767	2	
Q9VLL5	Alpha-N-acetylglucosaminidase	1.29	1	1	1	3599.7756	1	
Q9VV37	GEO13385p1	10.1	1	6	1	103826.45999999999	3	
Q9VVX6	BET1 homolog	9.4	1	1	1	27964.125	1	
Q9W152	RH33060p	16.9	1	1	1	1546.6188	1	
P48613	Protein tipE	3.98	2	2	2	9466.7983	2	
Q9VGW1	Cadherin-86C	1.24	2	2	0	6691.3141	2	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	3	1	150887.3397	3	
A0A0B4K7H1	Hulk, isoform M	11.15	12	21	0	13208.95	1	
E1JGW3	Ion transport peptide, isoform E	8.33	1	4	0	208288.5969	4	
O76895	Arginase	7.69	2	2	2	5356.1794	2	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	5.48	2	2	2	47941.243	2	
Q9VAI3	FI06539p	10.08	1	1	1	8205.163	1	
Q9VB09	IP04131p	12.1	2	2	2	38090.793000000005	2	
Q9VHN8	LD37279p	3.43	1	1	1	766.2335	1	
Q9VV18	Cuticle protein 16.5	8.24	1	2	1	103070.913	2	
Q9VZN6	Lipase domain-containing protein	4.36	1	2	1	24958.338	2	
Q9W1X6	GH06673p	8.33	2	2	2	18031.365	2	
Q9W5E7	LP07417p	11.4	1	2	1	8833.8036	2	
Q9VMP9	Glucosamine-6-phosphate deaminase	10.99	3	4	0	37615.2954	4	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	2.65	1	1	0	1621.5405	1	
A1ZAU6	FI05912p	1.83	1	1	0	3544.629	1	
Q0KI97	Protein FMC1 homolog	15.84	2	3	2	96804.814	3	
Q7K3Z8	GH01208p	2.35	1	2	1	15514.630000000001	2	
Q9VAN8	FI15955p1	6.46	1	1	1	13135.433	1	
Q9VLL4	FI23523p1	4.52	2	2	2	10603.0787	2	
Q9VP66	Uncharacterized protein, isoform L	12.13	5	5	1	6529.3374	1	
Q9VT55	Uncharacterized protein, isoform N	6.42	8	12	0	28563.4093	4	
Q9W542	LD07342p	1.62	1	1	1	3521.6504	1	
Q9Y124	BcDNA.GH08385	2.68	1	1	1	2191.5164	1	
Q7JZM8	Large ribosomal subunit protein mL41	16.27	2	2	2	42147.829999999994	2	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	22.96	12	20	1	827.95447	1	
Q9VTT0	Semaphorin 5c	1.92	2	2	2	13540.875	2	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	14.38	2	2	2	19270.837799999998	2	
A0A0B4LF27	Uncharacterized protein, isoform C	4.29	2	2	0	21999.0966	2	
A1Z840	Cdc2-related kinase	4.13	2	3	2	53601.062	1	
G3JX30	Z band alternatively spliced PDZ-motif protein 52, isoform U	57.54	33	110	1	8417.414	1	
Q9W3S4	LD46272p	3.11	1	1	1	2526.5454	1	
A8JQX3	Nocturnin	1.87	1	1	1	4980.166	1	
Q9GYV5	NF-kappa-B essential modulator	21.71	6	6	1	8908.539	1	
Q9VUL1	CTP synthase	1.59	1	1	0	13479.796	1	
A0A0B4KI71	Microtubule-associated protein 205, isoform C	26.6	22	40	1	1650.0913	1	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	0.67	1	1	0	915.4372	1	
B7Z0Z7	Venom dipeptidyl peptidase 4	9.54	9	11	0	138670.5397	10	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.94	1	1	0	354.01572	1	
O76857	BCL7-like	13.64	2	2	2	21482.545	2	
Q7JY89	RE35124p	15.0	1	1	1	2588.346	1	
Q9VAN1	Reelin domain-containing protein	12.5	2	2	2	82963.61859999999	2	
A8JUP7	Serine protease Hayan	2.2	2	3	2	23024.8437	2	
P07664	Serendipity locus protein delta	4.16	2	2	2	20171.459	2	
Q9VGP0	D-aminoacyl-tRNA deacylase	9.49	2	2	2	65527.959	2	
Q9VUR7	Phosducin-like protein 1	6.88	2	2	2	4617.41338	2	
L0MPR2	Unc-13, isoform F	0.41	1	1	0	1489.9489	1	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	828504.7817	4	
Q8IQU7	825-Oak	26.36	2	3	0	7457.497	2	
